GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ROR2	1.2863991824548355	0.5256079999999999	0.2793380332324949	NA	0.525608	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
CALHM1	1.2862698126569305	0.525642	0.2793099409378172	NA	0.525642	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
MYRF	1.2861594744417375	0.525671	0.27928598129881654	NA	0.525671	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
HEATR3	1.285992076359489	0.5257150000000004	0.27924963126711544	NA	0.525715	NA	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SCARA3	1.2856877521014054	0.5257950000000001	0.2791835480941181	NA	0.525795	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TMEM184A	1.2848967256772768	0.5260030000000001	0.2790117788885987	NA	0.526003	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
MTHFS	1.2845849646832683	0.5260850000000001	0.2789440808489135	NA	0.526085	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
NIPA2	1.2840299983007872	0.526231	0.27882357143013686	NA	0.526231	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
SLC39A13	1.282844558656061	0.526543	0.27856615648196986	NA	0.526543	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
TGFBR3	1.2822407105439586	0.526702	0.27843503253047297	NA	0.526702	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.001	3	INITIAL-DISCOVERY
