GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
KRT3	2.599581653128807	0.6268972341014677	0.20280364628342107	0.362976	0.750983	25.0	129.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PRLR	2.59945594236463	0.6269195044545515	0.2027882183645587	0.925484	0.294555	13.0	84.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PRKAA1	2.599224025927289	0.6269605905736637	0.20275975715061906	0.694342	0.392656	5.0	59.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
NDUFB1	2.599176533231768	0.6269690044747795	0.20275392889544366	0.537055	0.507665	3.0	22.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RAB2B	2.598532342857857	0.6270831350807231	0.2026748790841145	0.974272	0.279934	3.0	44.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
CNTRL	2.5984063369645622	0.6271054604173052	0.20265941766065704	0.67789	0.40235	55.0	363.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SPDEF	2.5983560123979403	0.627114376859745	0.20265324272762728	0.864325	0.315571	15.0	67.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ASAH2	2.598025036604881	0.6271730200151906	0.20261263257895892	0.653339	0.417549	13.0	104.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RGS4	2.597889587700748	0.6271970198500076	0.20259601388511636	0.774974	0.352037	5.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TOPAZ1	2.597688083284556	0.627232724579327	0.20257129130978793	0.569894	0.478768	38.0	244.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PLRG1	2.5975781622128844	0.6272522019312052	0.2025578054459649	0.339211	0.804402	11.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
EDRF1	2.5975719461647655	0.627253303384852	0.20255704282636885	0.688705	0.396197	17.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SPATC1L	2.597492408792566	0.627267397091823	0.20254728480617037	0.490563	0.556246	12.0	85.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DOCK4	2.5974891615347335	0.6272679724957742	0.20254688642001575	0.611916	0.445934	28.0	317.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
ALLC	2.597244771490857	0.6273112782652969	0.2025169043256453	0.754036	0.361929	13.0	58.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
NCAM2	2.5962855005733663	0.6274812722568479	0.20239923156307071	0.854872	0.319391	13.0	120.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
C6orf163	2.5962059109779947	0.6274953773027823	0.20238946924021203	0.686169	0.397933	8.0	53.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RPS8	0.9319658462572963	0.627518	0.20237381217591904	NA	0.627518	NA	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
HYAL3	2.5959888409182614	0.6275338475989776	0.20236284446203393	0.563191	0.484878	21.0	149.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SORCS2	2.5959253128432604	0.6275451065594606	0.20235505259460806	0.329289	0.829325	65.0	420.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
GPX1	2.5958219295321987	0.6275634291635006	0.20234237256638302	0.51734	0.527896	9.0	49.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
AHCTF1	2.595725533874603	0.6275805135429335	0.20233054977624323	0.480969	0.567843	45.0	384.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
DACT3-AS1	0.9316726490689147	0.6276099999999998	0.20231014521540736	NA	0.62761	NA	21.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
SLC9A3R2	2.595504644838994	0.6276196628250381	0.20230345877113645	0.411077	0.664462	18.0	114.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
AIG1	2.5951819099166626	0.6276768645528261	0.20226387864929427	0.526233	0.519141	3.0	36.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
RNFT2	2.5949128136854256	0.6277245609458824	0.20223087839949327	0.514416	0.531138	5.0	76.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TXLNB	2.59491185600187	0.6277247306946678	0.2022307609579346	0.39436	0.692834	14.0	99.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
PKD1L3	2.594626555572177	0.627775300839267	0.2021957751607084	0.275833	0.99069	55.0	391.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
TNPO1	2.594309747885169	0.6278314576534778	0.20215692765628981	0.287224	0.951551	5.0	73.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
LMF1	2.5939959870296905	0.6278870763998228	0.20211845579497895	0.633492	0.431499	35.0	181.0	CMCWald	ALL_MISSENSE_SNPEFF	0.001	3	INITIAL-DISCOVERY
