GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SLC16A1	1.661168683413122	0.7977586958487953	0.09812845314690662	NA	0.744945417226912	0.585002	NA	14.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CTNNA1	3.0875259862834086	0.7977839695928939	0.09811469450812159	0.438756	0.63105223879591	0.771372	10.0	33.0	49.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
OTOP3	3.0870702730591875	0.7978419565763479	0.09808312893058319	0.907058	0.64766328407794	0.363636	18.0	52.0	38.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CSDC2	1.6601808484144542	0.7979374672542634	0.09803114209604752	NA	0.696688342387639	0.625832	NA	11.0	5.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MESDC2	0.45144372162245894	0.797940009190498	0.09802975859525082	NA	0.797940009190498	NA	NA	23.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SRPK2	3.0861770674271733	0.7979556007089547	0.09802127268879375	0.289421	0.897390064412638	0.822875	8.0	30.0	35.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PICK1	3.085961930693645	0.797982970691153	0.0980063765863338	0.580721	0.523007351335437	0.703747	6.0	28.0	23.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
LOC105371824	0.4511480049385093	0.798058	0.0979655445332278	NA	NA	0.798058	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SIAH3	3.085364406233099	0.7980589839749103	0.09796500906511596	0.643823	0.882911493667342	0.37613	4.0	15.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
KRTAP4-4	0.450917458543298	0.79815	0.09791548201959634	NA	NA	0.79815	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CRYGB	1.6588320617818637	0.798181531941837	0.09789832499667059	NA	1.0	0.436304	NA	16.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CCND2	3.0839781585927444	0.7982353077002987	0.09786906632864736	0.565562	0.834379812395622	0.453397	7.0	11.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
TBC1D20	3.082897040172848	0.7983727953350196	0.09779427011394284	0.420861	0.91794791620853	0.554116	4.0	19.0	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CNR1	1.6574896001058055	0.7984244185086617	0.0977661893291512	NA	0.632476059629489	0.690298	NA	20.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MAP4K5	3.0820869331856002	0.7984758035059091	0.09773823990506422	0.558122	0.550274688337646	0.697308	17.0	48.0	37.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
UBE2W	0.44989285103135856	0.798559	0.09769299132532036	NA	NA	0.798559	NA	NA	17.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
FLT4	3.0811524135108854	0.7985946157858521	0.09767362219374291	0.407439	0.763519692287291	0.688737	15.0	70.0	51.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
RP11-214K3.25	0.44972931385709886	0.798624299710866	0.09765747967913684	NA	0.798624299710866	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CYTH1	3.080312533634157	0.7987013816960601	0.09761556426859835	0.529013	1.0	0.405184	6.0	21.0	15.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
GGN	3.0792751937901586	0.7988332303290951	0.09754387739124044	0.4294	0.704602283418658	0.708823	11.0	52.0	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MPND	3.078315970820146	0.7989551319070973	0.09747760931216862	0.357806	0.906990187040191	0.661153	10.0	25.0	33.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SDC1	3.078087811052459	0.7989841247122387	0.0974618497452927	1.0	0.792462508971115	0.270784	7.0	16.0	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ZNF800	3.077675207715757	0.7990365526853426	0.0974333530183772	0.5754	0.511272123520692	0.729574	8.0	19.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PITRM1-AS1	1.6538046168112233	0.7990909551341752	0.09740378506059719	0.632349	NA	0.69171	10.0	NA	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ZNF503	3.0771031298896037	0.7991092391264695	0.09739384808650664	0.66528	1.0	0.322709	30.0	54.0	59.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
RPL5	1.6532896985932681	0.7991840727068529	0.09735317994280022	NA	0.647673936332786	0.675517	NA	7.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PRR7	1.6532424542807773	0.7991926160948356	0.09734853729969402	NA	0.616102358112614	0.71015	NA	5.0	14.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
NSG2	0.44821302962954296	0.7992299999999999	0.09732822274262466	NA	NA	0.79923	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
AL365273.1	0.44811811014311204	0.799267932150688	0.09730761123803358	NA	0.799267932150688	NA	NA	16.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
FAM49B	0.44803586666771256	0.7993008001127351	0.09728975229426427	NA	0.799300800112735	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PLD3	3.0752857714627755	0.7993401056835248	0.0972683964132236	0.358801	0.829008453114374	0.722433	12.0	35.0	25.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
AKR1C1	3.0752352009525197	0.7993465289633087	0.0972649065548543	0.574619	0.925961932171724	0.403876	7.0	25.0	20.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ADGRA2	3.075131077027704	0.7993597542465746	0.09725772116050836	0.783407	0.433858641832661	0.632278	39.0	79.0	83.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
DCTN1	3.0745581665955775	0.7994325186663098	0.09721818983861355	0.752965	0.34618138599904	0.824688	28.0	102.0	57.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
GOLGA6L6	0.4476125417286161	0.79947	0.0971978284517135	NA	NA	0.79947	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
LRP1-AS	1.6512809442494614	0.7995472867717262	0.09715584614321868	0.753352	NA	0.581341	6.0	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
TMEM115	3.0733410596794672	0.7995870806041548	0.0971342316470341	0.701397	0.759624664012341	0.40371	5.0	31.0	17.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
TNIP1	3.0732561167958266	0.7995978665496545	0.0971283733169879	0.858843	0.511212337912229	0.489932	10.0	42.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
UMAD1	0.44729075644986066	0.799598639186675	0.09712795366625292	NA	0.799598639186675	NA	NA	11.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
NUDT12	3.073095833794468	0.799618218716685	0.09711731935884171	0.648914	0.679322630651384	0.488003	5.0	27.0	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
RAB40B	3.0728692555085226	0.7996469879845494	0.09710169426522888	1.0	0.885264900651286	0.243031	7.0	12.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
POLR3GL	3.07240151931739	0.7997063746240376	0.09706944211827581	0.386493	0.556794394542633	1.0	6.0	23.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
HSPA1B	1.6503094631552715	0.7997229180775847	0.0970604580004781	0.756059	NA	0.579541	5.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PTK7	3.0721966330238004	0.7997323869169687	0.09705531591906862	0.601454	0.455410472969224	0.785734	10.0	57.0	44.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
C10orf95	1.6495141793568027	0.7998666817221443	0.09698239327974416	NA	0.644368675733828	0.680265	NA	4.0	16.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MPST	3.071095093887896	0.799872224145291	0.09697938398393946	0.35651	0.747614899650459	0.807924	6.0	14.0	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CSF2RB	3.0708616958807875	0.7999018503621386	0.0969632985845033	0.723668	0.445528180166702	0.667969	8.0	29.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
STIP1	3.0706177367091723	0.7999328160350655	0.09694648657115626	0.683398	0.709085949610088	0.444479	8.0	21.0	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
OR4D1	3.0694208302812678	0.8000847224804917	0.09686402231107877	0.701724	0.449329474367479	0.683522	4.0	17.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CPOX	3.069198709780285	0.8001129100712091	0.09684872205708643	0.65536	0.519721243225126	0.632822	4.0	20.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ITFG2	3.067882624632312	0.8002799047476238	0.09675808822510994	0.485055	0.444658672196969	1.0	27.0	24.0	64.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
NUTM1	3.0674295159901694	0.80033739082097	0.09672689290500389	0.463043	0.65119442891342	0.715458	8.0	32.0	32.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ARR3	0.44523737815698866	0.8004199999999999	0.09668206823532587	NA	NA	0.80042	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CTBS	3.066767226905634	0.8004214085763717	0.09668130396605806	0.895228	0.856483253335488	0.281454	8.0	17.0	19.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PCDHGA12	3.0666173580413645	0.8004404197122826	0.09667098898287171	0.447998	0.535959063449557	0.898845	44.0	69.0	135.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MROH1	3.0665056542023446	0.8004545892638382	0.09666330108576757	1.0	0.623784218601733	0.346005	29.0	118.0	29.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
LRRC3C	3.0658329277414635	0.8005399190355602	0.09661700704934967	0.789898	0.628821180444509	0.434675	12.0	20.0	20.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
AMMECR1L	1.6455615663308962	0.8005810157006703	0.09659471259988162	NA	0.899472063816446	0.488296	NA	7.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ZDHHC11	1.6452188528333593	0.800642938157865	0.09656112256843828	NA	0.747390296808962	0.587757	NA	9.0	9.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
POLR3H	3.0649599909571474	0.8006506307888321	0.09655694985801823	0.735972	0.703544491200272	0.417157	11.0	22.0	28.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
NR1H2	3.0648342451813075	0.8006665775052295	0.09654830001537591	0.440627	0.700309601418044	0.700033	6.0	39.0	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
TSHB	0.44461423751014034	0.800669425973123	0.09654675496313789	NA	0.800669425973123	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
DYRK1A	3.0642128287216055	0.8007453792548406	0.09650555877705361	0.360158	1.0	0.599959	7.0	32.0	28.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
FNDC3B	3.0636724977015675	0.8008138924922171	0.09646840133745957	0.741445	0.427546438202348	0.68182	18.0	52.0	31.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PIGQ	3.0636365927268154	0.8008184449937161	0.09646593244839732	0.293342	0.906943224371047	0.812429	26.0	41.0	45.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
OR13H1	0.44423066022970603	0.800823	0.09646346221499985	NA	NA	0.800823	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CHD1	3.0635206146249634	0.8008331500410946	0.09645795777905905	0.628502	0.665803265752028	0.51655	17.0	59.0	38.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
RYR3	3.0627276567289665	0.8009336834440121	0.09640344160194934	0.731284	0.317590377343017	0.931073	92.0	342.0	238.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ANKRD66	3.0627271369940137	0.8009337493334534	0.09640340587437264	0.755797	0.337224916136636	0.848423	6.0	15.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ACAD9	3.0624789114769913	0.8009652175448003	0.09638634303729282	0.472657	0.507301853331237	0.901942	13.0	33.0	33.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PRRC2C	3.0623463245291442	0.8009820254562323	0.09637722964954626	1.0	0.332353121192321	0.650759	36.0	138.0	105.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MGMT	3.061961413619852	0.8010308182844549	0.09635077486031925	0.733258	0.326126292242799	0.904609	7.0	19.0	13.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
TRMT61A	3.0614132307377955	0.8011003031470795	0.09631310392062034	0.781426	0.867493803688377	0.319204	9.0	27.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CD300LD	0.4435144258071865	0.801109839857552	0.09630793388627515	NA	0.801109839857552	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
IRF2BP2	3.061302122925883	0.8011143858943913	0.09630546941384724	0.886428	0.599871049488925	0.406954	23.0	26.0	45.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PDLIM4	3.0600570689707975	0.8012721781888036	0.0962199365911094	1.0	0.591476492135178	0.366083	5.0	16.0	14.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
TIMM23B-AGAP6	1.6415017249055657	0.801314411943656	0.09619704623772736	0.770867	NA	0.570917	11.0	NA	25.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
AOAH	3.059388656604531	0.8013568771916626	0.09617403163328385	0.84285	0.337120252749806	0.762302	7.0	33.0	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
LNPK	3.0593819744325974	0.8013577238904517	0.09617357276604488	0.650637	0.670070615120455	0.496826	6.0	22.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
TDG	1.6409764129387998	0.8014092840651441	0.09614563071426632	NA	0.900433806514018	0.488894	NA	21.0	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
LRAT	1.6408668211654625	0.8014290758151933	0.09613490543085766	NA	0.666590163976843	0.660437	NA	13.0	8.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PKHD1L1	3.0584968030141386	0.8014698763731923	0.09611279616791604	0.831987	0.607337157070409	0.428854	70.0	244.0	151.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MLST8	3.058157228672506	0.8015128968731396	0.09608948516788267	0.872197	0.281045908360426	0.884174	9.0	23.0	24.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CHD7	3.057701531495512	0.8015706253807147	0.0960582064828346	0.882744	0.245580440728119	1.0	47.0	151.0	105.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
UPK3A	3.0576085943590554	0.8015823983205598	0.09605182789921218	0.58686	0.555048486334057	0.665554	9.0	16.0	16.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
LIN54	3.0572449430246307	0.8016284627336852	0.09602687108171055	0.699894	0.735628624913426	0.42115	7.0	25.0	21.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
DLGAP5	3.05672460946073	0.8016943698938985	0.09599116633724834	0.794688	0.420003549584311	0.649817	6.0	37.0	26.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MAL2	1.6385739155295158	0.8018431090405054	0.09591059872763744	NA	0.616378572432938	0.715057	NA	7.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SGK1	3.055163553787646	0.8018920665762869	0.09588408314330986	0.434548	0.675407914600844	0.739564	5.0	37.0	25.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
FGF11	3.0547548592044595	0.8019438169828762	0.0958560566896606	0.58051	0.582752345721691	0.641763	12.0	20.0	29.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MBNL2	1.6374916398246881	0.8020385007803768	0.09580478349247819	NA	0.71510246379247	0.616673	NA	18.0	21.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SPATA33	0.44116663399781714	0.80205081161115	0.09579811737254175	NA	0.80205081161115	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ERP29	3.053900441955688	0.8020519958545564	0.095797476128883	0.518773	0.486566109699073	0.860468	5.0	17.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SLA2	3.05339908995927	0.8021154660145703	0.09576310971648637	0.530503	0.498414594920909	0.821645	7.0	29.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PLA1A	3.052775328741231	0.8021944260511731	0.09572035998542162	0.849803	0.296298155066594	0.86308	6.0	15.0	14.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
WDR46	3.0511626769953484	0.8023985313068456	0.09560987491026582	0.579032	0.68001323681136	0.552368	10.0	48.0	34.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CLEC7A	1.6344673629410944	0.8025843729103039	0.09550930065113987	NA	0.835091905158316	0.528866	NA	12.0	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ARV1	1.6343134866750186	0.8026121421561696	0.09549427441586701	NA	0.691468218639264	0.638765	NA	16.0	6.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PNLIP	3.0492115661237387	0.802645405220181	0.09547627610129497	1.0	0.340060705535899	0.6402	5.0	22.0	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
LMTK2	3.0490154589887384	0.8026702144916216	0.09546285253579143	0.757993	0.457490260553525	0.627867	20.0	67.0	48.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SLC25A44	1.633657624506173	0.8027304968113842	0.09543023727823334	NA	0.788625450064374	0.560254	NA	10.0	15.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
DUSP13	3.04845861775544	0.8027406556518469	0.09542474116159644	0.593299	0.495370702557381	0.741023	14.0	39.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CCDC59	1.633549614950899	0.8027499870140328	0.09541969278697712	NA	0.441854424505983	1.0	NA	18.0	9.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CLVS1	3.048371262180061	0.802751705693503	0.09541876296795114	0.836714	0.677845157126003	0.384014	5.0	17.0	15.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
FABP6	3.048304853761677	0.8027601059241735	0.09541421840614779	0.84592	0.812958438361359	0.316717	5.0	8.0	11.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ZNF330	3.048186749228199	0.802775045160201	0.09540613633112573	0.629891	0.598859089928816	0.577437	4.0	21.0	9.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
IGSF21	3.0481506039914077	0.8027796171753978	0.09540366291677525	0.3032	0.866894032488093	0.828719	12.0	44.0	30.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
NPB	0.4393466590098971	0.802781	0.09540291482531395	NA	NA	0.802781	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ST5	0.43932375974581156	0.8027901915996809	0.09539794231329801	NA	0.802790191599681	NA	NA	68.0	NA	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
YTHDC2	3.0476771571879673	0.802839501133654	0.09537126759668885	0.662372	0.618598578554884	0.531734	20.0	80.0	59.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MMACHC	3.0474078150481834	0.8028735669200054	0.09535284016612146	0.735631	0.426770358935053	0.69408	16.0	28.0	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
HCN3	3.0467886007985907	0.8029518783028091	0.09531048163761516	0.278755	0.781943899132267	1.0	27.0	70.0	44.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
KRTAP2-3	0.43882603682608584	0.8029899999999999	0.09528986315452119	NA	NA	0.80299	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
RABEP1	3.04615613032857	0.8030318583555754	0.09526722479159037	0.75257	0.809919461389288	0.357723	5.0	31.0	45.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MCM6	3.0456610382193294	0.8030944604849309	0.0952333697217502	0.738057	0.548916437096	0.538328	13.0	58.0	39.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ERCC6L2	3.045652772900374	0.8030955055554521	0.0952328045727079	0.891402	0.26167458639133	0.934996	17.0	54.0	36.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
PIEZO1	3.0453913607150978	0.803128557927437	0.09521493102306407	0.594026	0.611516973613198	0.600465	111.0	305.0	256.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
CLIC6	3.044188496406436	0.8032806279420198	0.09513270643299761	0.411115	0.589737311923918	0.900204	15.0	30.0	18.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MYO1A	3.0437914760203237	0.8033308142486805	0.09510557400323327	0.896011	0.243632789410486	1.0	34.0	122.0	65.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
AKR1E2	3.0437659491849365	0.8033340409219875	0.09510382961154185	0.829154	0.434973080591716	0.605281	7.0	16.0	21.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
INKA1	1.6299576381908345	0.8033980201760889	0.09506924284041808	0.873762	NA	0.506601	5.0	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
SMPD1	3.0432268119858272	0.8034021865583992	0.09506699061660168	0.412628	0.529191669959875	1.0	14.0	58.0	44.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MBD1	3.043107286289759	0.8034172935349813	0.09505882432704732	0.805663	0.299750581869971	0.904241	10.0	40.0	22.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
MID2	0.43766571145425054	0.803456	0.09503790170142092	NA	NA	0.803456	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
NRM	3.0425212050052255	0.8034913648462326	0.09501878625568738	0.605674	0.690547247492567	0.522267	5.0	14.0	12.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
ITGA5	3.041532723885954	0.803616277590225	0.09495127501485688	0.468388	0.687885991900903	0.678293	18.0	49.0	41.0	SkatO	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.001	4	META-GROUP2
