GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
KCNJ15	4.525162121940529	0.6059851230468176	0.21753803764556626	0.485941	0.687748325292369	0.31143	10.0	27.0	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
KRTAP12-3	4.524522270964798	0.6060703562342982	0.21747695743316411	0.594437	0.356993661498511	0.490621	6.0	13.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
RNF169	4.524411985515487	0.6060850474439043	0.21746643021652937	0.557483	0.590432020580951	0.316326	16.0	49.0	46.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
FAM9A	1.0012522980684893	0.6061510000000001	0.2174191740220473	NA	NA	0.606151	NA	NA	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
UBA6	4.523773765195269	0.6061700671075503	0.21740551305413996	0.62604	0.35685233768513	0.466213	23.0	73.0	49.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
CHRNA5	4.523719509187867	0.6061772948937008	0.2174003346906776	0.363349	0.436984066151733	0.65599	10.0	27.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
USP10	4.522758481263436	0.6063053232663784	0.21730861871033305	0.253494	0.681059467385109	0.603591	21.0	89.0	54.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
UBOX5-AS1	2.7166114459598054	0.6063109681552412	0.21730457531408082	0.257096	NA	1.0	38.0	NA	65.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
TRAPPC5	1.0006551762899754	0.6063320000000001	0.2172895106753309	NA	NA	0.606332	NA	NA	4.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DR1	1.0004706286848761	0.6063879511406199	0.2172494366720595	NA	0.60638795114062	NA	NA	9.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
HSPA2	2.715942888167789	0.6064277084950349	0.21722096342551706	NA	0.836016084793674	0.307628	NA	29.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
DPH2	4.520966508733481	0.606544069263335	0.21713763940979894	0.696745	0.487732056553581	0.306923	16.0	52.0	25.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
NDUFC1	2.715116907562126	0.6065719514533725	0.21711767581015637	NA	0.767657810366627	0.33516	NA	10.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
GPATCH2L	4.520680027791563	0.6065822396459011	0.21711030971394735	0.791016	0.848101635896569	0.155494	14.0	34.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
ATP6V0A4	4.520284209183915	0.6066349790860621	0.2170725515161549	0.473157	0.718408012648568	0.306942	25.0	71.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	4	META-GROUP2
