GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
HGS	1.378460809847784	0.1680610596864327	0.774532902398647	0.426652	0.248293	20.0	180.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
S100A3	-1.3784494238303904	0.16806457287992582	0.7745238238851382	NA	0.168066	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LOC101928034	-1.3784494238303904	0.16806457287992582	0.7745238238851382	NA	0.168066	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CLEC2B	1.3784286878430758	0.16807097117935232	0.7745072903992636	NA	0.168071	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GIMAP8	1.3782818254854836	0.16811629228564706	0.7743901966920604	0.745129	0.10435	6.0	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NPY1R	1.377928160232785	0.1682254695476577	0.774108250829332	NA	0.168224	NA	39.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HPRT1	1.3779016633156644	0.16823365134856727	0.7740871290301767	NA	0.168234	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FAM98A	1.3777001415648558	0.16829588764076986	0.7739264960071915	0.147954	0.615978	18.0	109.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SERP1	-1.377611922981939	0.1683231377684744	0.7738561816207441	NA	0.168323	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PHF11	-1.3774132779004806	0.1683845100252357	0.7736978624799512	NA	0.168386	NA	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ADGRL3	1.3774066546575656	0.1683865565940792	0.7736925840362624	0.0437334	0.945234	14.0	174.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PMCH	-1.3772907080003227	0.16842238690420885	0.7736001820598108	NA	0.168422	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RIPOR2	1.3772374855745353	0.16843883583201613	0.7735577688753691	0.098146	0.768914	18.0	119.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SPIRE1	1.377213889900465	0.1684461286989858	0.7735389657098014	0.431031	0.245947	8.0	105.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NR5A1	1.3770553966209003	0.16849512138038014	0.773412669203641	0.266831	0.402558	8.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PTRH2	-1.3768547301999723	0.16855716576175328	0.7732527798701713	NA	0.168557	NA	25.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZNF83	-1.3768538056271427	0.16855745167162717	0.773252043212227	0.0956699	0.77875	5.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DEFB110	-1.376680407635865	0.16861107875865788	0.773113893022797	NA	0.168611	NA	18.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GNG2	1.3764452531208256	0.16868382584429753	0.772926557501705	NA	0.168683	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
STYK1	-1.3764272354439844	0.16868940073996497	0.7729122045760133	0.179283	0.546115	7.0	51.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FREM1	1.3762950651269228	0.16873030012436774	0.7728069209959446	0.194779	0.515816	48.0	410.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PRSS41	-1.3762601330284765	0.16874111091497146	0.7727790960214298	NA	0.168742	NA	34.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
IL1RAP	-1.376256744936792	0.16874215948969928	0.7727763972789552	0.0161595	0.646256	10.0	84.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RAB21	1.3759669237942764	0.1688318738405007	0.7725455593318921	NA	0.168833	NA	38.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PRSS54	1.3757521270504565	0.16889838742038643	0.772374496893	NA	0.1689	NA	40.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PALD1	1.3757493320885408	0.16889925303290632	0.772372271118182	0.155302	0.599891	23.0	126.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SORCS1	-1.375706308458106	0.16891257806847604	0.7723380095033461	0.346439	0.315368	26.0	172.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LDHA	1.3754624455990998	0.16898812079983616	0.7721438235070811	0.530917	0.187307	9.0	56.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZNF709	-1.3754102548984928	0.16900429149074347	0.7721022672970622	NA	0.169005	NA	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZFP91-CNTF	-1.375194664094788	0.1690711021344803	0.7719306162699118	0.217146	0.477289	18.0	165.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GUCA1C	1.375133365500114	0.16909010191696627	0.7718818140974517	0.541543	0.182123	4.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TKFC	1.3748477864215858	0.16917863958435897	0.7716544716531181	0.431936	0.246683	22.0	144.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LRRC28	1.3744971066889804	0.16928740787530927	0.7713753448659773	0.393418	0.275538	8.0	86.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
WTIP	-1.374252865691553	0.16936319366321706	0.77118096546789	0.769979	0.0987217	7.0	75.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ARPC1B	1.3741782557915596	0.16938634951788467	0.7711215914547053	0.0799961	0.847218	11.0	83.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
BRD7	-1.3741639359079674	0.1693907940943431	0.7711101960281437	0.842085	0.0811358	15.0	101.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TAMALIN	1.373994164883465	0.1694434939462014	0.770975101937306	0.869528	0.0350847	4.0	58.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
WDR4	-1.3739123923096224	0.16946888194936405	0.7709100357403483	0.636	0.141641	11.0	77.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SUGT1	-1.373457070859007	0.16961029816675832	0.7705477823787246	0.0896957	0.806181	5.0	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LYRM4-AS1	1.3732534029222032	0.16967358309829228	0.7703857688060839	0.0520326	0.999369	6.0	58.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
UGDH-AS1	-1.373181653904362	0.1696958816030122	0.7703286975691238	NA	0.169696	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
C11orf98	1.3731454005934718	0.169707149416789	0.770299861354353	NA	0.169706	NA	30.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RPS6KC1	-1.3729474142892855	0.16976869501213332	0.7701423896922305	0.410673	0.263169	20.0	132.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SDHAF2	-1.3728382472136305	0.16980263760994874	0.7700555679757566	0.802012	0.0908856	5.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZNF664-RFLNA	-1.372749896768986	0.16983011155484173	0.7699853051243766	0.839094	0.0319997	5.0	98.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TMEM116	-1.3726738055405574	0.169853775976607	0.7699247939951535	0.442273	0.240837	10.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PHKB	-1.3726168084895043	0.16987150371597304	0.7698794687876962	0.985745	0.050108	35.0	254.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
VPS36	1.3725297007407045	0.16989859943706964	0.7698102012325394	0.702422	0.0201735	5.0	55.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GCLM	1.3725221936311527	0.16990093474888324	0.7698042317538784	0.367501	0.298399	4.0	31.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KIF13A	-1.3723764335827322	0.16994628255753674	0.7696883308302951	0.135661	0.653659	25.0	221.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RALGAPA1	1.3723526337765974	0.16995368784210196	0.7696694071791966	0.209602	0.492626	36.0	355.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ARRDC3	-1.3723354015681415	0.16995904977654386	0.7696557056712334	0.605605	0.154325	7.0	54.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CBLL2	-1.3721533049435288	0.17001571829444617	0.7695109253689176	NA	0.170017	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TMEM92	1.3720704114844753	0.17004151945127566	0.7694450229335891	NA	0.170041	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GJB3	1.371902165756364	0.1700938961095021	0.7693112709466602	0.711706	0.116276	8.0	57.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZNF570	-1.3716860824867498	0.1701611828321049	0.7691395042074034	0.18347	0.542055	7.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ATF5	1.3713645175381006	0.17026135269437992	0.768883920542078	0.719959	0.113904	5.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DNM1	1.3713605999076712	0.1702625733376646	0.768880806994968	0.63765	0.141995	17.0	122.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TCEA3	-1.3713232482556117	0.17027421158028744	0.7688511219519654	0.288	0.380582	8.0	49.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
KRTAP4-12	-1.3708736461464166	0.17041434797112698	0.7684938427714257	0.0319941	0.836965	4.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ACBD7-DCLRE1CP1	-1.370736493992639	0.1704571140953488	0.7683848686041734	0.40846	0.266179	7.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RIIAD1	1.37060735212855	0.17049738983964968	0.7682822652750847	NA	0.170497	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PWWP2B	1.3704314956592591	0.1705522460305381	0.7681425569235673	0.95471	0.0460572	12.0	82.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CNTNAP1	-1.370362213340359	0.17057386140005215	0.7680875190034999	0.433695	0.248049	23.0	233.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TRPM1	-1.3700628592335653	0.17066728038874635	0.7678497320116048	0.808052	0.0901474	33.0	293.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PRMT6	1.3699917541769038	0.17068947566959003	0.7677932556839082	0.894786	0.0710428	7.0	82.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CTF1	-1.3699165458078706	0.17071295414299736	0.7677335222399138	0.227867	0.464485	4.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
BICDL1	-1.3696103100543382	0.17080857949452333	0.767490319047771	0.0415123	0.919189	15.0	117.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ELF3	1.3693853742583701	0.17087884362893724	0.7673117035985815	0.112449	0.726846	8.0	49.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
COX6A1	1.3693404208013458	0.17089288852332607	0.7672760094813588	0.348636	0.31765	6.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SERPINB6	-1.3691846971435904	0.17094154824815244	0.7671523668763284	0.683896	0.126224	6.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ACOT12	-1.369014218793531	0.17099483034043594	0.767017019365509	0.721986	0.114044	13.0	98.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PABPC1L	-1.3689525761099464	0.17101409949141355	0.7669680821289666	0.733447	0.110612	12.0	106.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ORMDL1	1.3689073839273784	0.1710282273427639	0.7669322055873533	NA	0.171028	NA	22.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LXN	-1.3688380296984366	0.1710499103641221	0.766877149063703	0.722842	0.113839	6.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LAMB1	-1.3687606528828191	0.17107410400984147	0.7668157259164867	0.899759	0.0392382	32.0	280.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CELA3B	-1.3683819765227587	0.17119254286532115	0.766515157082798	0.298916	0.00293993	8.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ANKRD37	1.3683171022962062	0.17121283977893575	0.7664636693548614	NA	0.171213	NA	24.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
DKK3	-1.36807145817164	0.17128970970301716	0.7662687266634046	0.870797	0.0763772	4.0	48.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FREM2	-1.3680312229559244	0.17130230305478433	0.7662367981713211	0.129504	0.67549	65.0	482.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TMEM218	1.3679527322259373	0.1713268721202612	0.7661745138689118	NA	0.171329	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZC3H15	-1.3679445468779787	0.1713294344390588	0.7661680187255662	0.100062	0.771806	6.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FAM161A	1.367861876369432	0.17135531499575807	0.7661024203410277	0.810801	0.0297169	9.0	80.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HSPB8	-1.3670788886131842	0.17160057971280085	0.7654812493215486	0.18113	0.551138	5.0	47.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CEBPG	1.3669230627362292	0.1716494222708994	0.7653576539625693	0.231332	0.461617	5.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MMP23B	1.3668533337844926	0.17167128170472068	0.7653023503855406	NA	0.171671	NA	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ARNTL2-AS1	-1.366762804416841	0.17169966500066847	0.7652305521803943	0.0432137	0.929284	10.0	44.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
POLR2M	-1.3666259911332321	0.17174256616484107	0.7651220521924862	0.629252	0.147081	8.0	63.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HAND2-AS1	1.36642612694282	0.1718052529085845	0.7649635618415834	0.747506	0.107292	4.0	43.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
B4GALT1	-1.3662202029987225	0.17186985818272682	0.7648002813857875	0.340812	0.327301	7.0	69.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SYCE1	-1.366030909333902	0.1719292620139118	0.7646502009764512	0.548927	0.1827	6.0	36.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
JUNB	1.3654559847099315	0.17210977812306705	0.7641944552723359	0.901221	0.0398631	4.0	61.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PPP1R16B	1.3649835009996192	0.17225823573159915	0.7638200051400225	0.00632047	0.423541	5.0	69.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FOXS1	-1.3648166973158355	0.17231066946139983	0.7636878302435033	0.027233	0.780994	11.0	52.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SLC39A14	-1.3647564750972554	0.1723296028848771	0.7636401127710674	0.553902	0.180854	8.0	45.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
EDN2	-1.3645338800534916	0.1723995986395146	0.7634637495835042	0.868668	0.0776658	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NCF2	-1.3642952666091597	0.17247465504772064	0.7632747149769397	0.790204	0.0962405	9.0	67.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PUM1	-1.3641167284298075	0.17253083062615016	0.7631332868260359	0.976714	0.0574373	10.0	147.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CHORDC1	1.3641090559106128	0.17253324502821754	0.7631272093374245	0.179138	0.55806	5.0	50.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TRIM13	-1.3640469414353953	0.1725527922528015	0.7630780085534733	0.721456	0.115826	7.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SEMA3F-AS1	-1.3637852292998192	0.17263517040729526	0.7628707221908233	NA	0.172635	NA	21.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
OR4C5	-1.3635437153584837	0.17271121694205815	0.76267945572817	0.172712	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
UGT2A1	-1.3635377142587926	0.1727131068530643	0.7626747034402463	0.748422	0.0245093	16.0	108.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
POU4F3	-1.3634654025468558	0.17273588101180293	0.7626174406209476	0.733828	0.112242	8.0	76.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RING1	-1.3632024489631513	0.1728187156642833	0.762409226732215	NA	0.172817	NA	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
IL6	1.3631440511248285	0.1728371159624057	0.7623629891327516	NA	0.172837	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
IPMK	1.3628945584983674	0.17291574390959397	0.7621654625862551	NA	0.172915	NA	42.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
BPGM	-1.3627544217281993	0.172959919934904	0.762054524430528	0.468119	0.229487	6.0	38.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
MS4A4A	1.3625301026517243	0.17303065073823087	0.7618769589092851	NA	0.173031	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GALC	-1.3625158037861054	0.1730351600947071	0.7618656408965062	0.73247	0.112955	14.0	132.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CDA	1.3623911499794445	0.17307447521785857	0.7617669765464192	NA	0.173074	NA	23.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SOX10	1.362357610053649	0.17308505466548374	0.7617404304292104	NA	0.173086	NA	75.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PCDH12	1.36198662870689	0.17320210499322197	0.7614468341351532	0.0523657	0.98885	27.0	144.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
NF1	-1.3619751672881781	0.17320572218931063	0.7614377643152586	0.187352	0.543398	44.0	429.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CLTC	1.361801710332859	0.17326047167971692	0.761300507623615	0.663218	0.136117	8.0	142.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
RALBP1	-1.3609917293084572	0.17351630316753897	0.7606597137084855	0.926391	0.0436825	10.0	99.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
LDLRAP1	1.3605670661035891	0.1736505452512359	0.7603238486951064	0.214003	0.495554	8.0	66.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
TAF1B	1.360517733293561	0.17366614508431677	0.7602848357618457	0.0805797	0.859721	11.0	83.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
HSPBP1	1.3604614852464312	0.17368393290482154	0.7602403552634288	0.100327	0.77893	7.0	60.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
FBXL8	-1.3603996925008905	0.17370347574377554	0.7601914913903229	0.0852149	0.839374	15.0	49.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
SEMA4F	-1.3602870539275729	0.17373910352937338	0.7601024237189156	0.721222	0.117134	14.0	123.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
COL8A1	1.3600772103832273	0.17380549198356599	0.7599365046395176	0.0612824	0.000147708	14.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
APBA3	1.359124195773916	0.17410723685896834	0.7591831768286962	0.322534	0.350906	30.0	131.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
PRAMEF27	1.3591096156945368	0.1741118562617865	0.7591716543062765	NA	0.174112	NA	20.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
STT3A	1.3590743323959127	0.17412303543905705	0.7591437705122157	0.393372	0.285295	4.0	61.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZNF385C	1.3588995927668408	0.174178407928963	0.759005683418545	0.0372094	0.87155	12.0	196.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
CLN8	1.358378698787654	0.174343549814858	0.7585941155758351	0.773448	0.102433	4.0	40.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
GPATCH2	-1.3583450948326925	0.17435420747497354	0.7585675678686425	0.500019	0.21257	6.0	92.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
ZDHHC24	1.3582021050939652	0.1743995628155166	0.7584546080906459	0.800905	0.0951938	20.0	124.0	CMCWald	ALL_LOF_HC_LOFTEE_and_CADD_20_VEP	0.01	4	INITIAL-DISCOVERY
