GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
AC010547.9	11.425093769004741	0.003304246285443498	2.4809275895529925	NA	0.0033042462854435	NA	NA	NA	NA	2.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
YJEFN3	19.476364441055104	0.0034303850526284352	2.4646571286901606	NA	0.30734017059746	0.103776	NA	0.00184946	NA	3.0	2.0	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
AZGP1	11.342655738605263	0.003443289999999999	2.4630263987022594	NA	NA	NA	NA	0.00344329	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CDK5RAP2	22.895604289722947	0.00350089595333935	2.455820796279255	NA	0.0577298299094907	0.841452	0.0143701	0.0152895	NA	13.0	11.0	5.0	29.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
WIPI2	19.409877682507993	0.003524604214523322	2.452889643807046	NA	0.172075875887296	0.674201	NA	0.000525641	NA	4.0	2.0	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZBTB45	19.40705578960064	0.003528658441131326	2.452390377432288	NA	0.0007309249703731	0.113169	NA	0.738263	NA	3.0	3.0	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LYPLA2	11.286185521829543	0.0035418972080708006	2.4507640469334717	NA	0.0035418972080708	NA	NA	NA	NA	2.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PML	11.156995107591586	0.003778237855659502	2.4227107049243015	NA	0.0037782378556595	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
IL17D	15.326565914070539	0.004069686897072156	2.3904390021026645	NA	0.11223734323482	NA	NA	0.00418544	NA	2.0	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OR2L5	10.994571977739524	0.0040978780465463025	2.3874409704101986	NA	0.0040978780465463	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PLK4	22.46731259861533	0.0041199016144546526	2.385113155037163	NA	0.493454822070157	0.405152	0.420243	0.000157369	NA	4.0	4.0	2.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NUPL2	10.894062746984225	0.0043090777646056	2.365615668261515	NA	0.0043090777646056	NA	NA	NA	NA	6.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
ZNF684	10.838356520227801	0.0044307861059527985	2.353519214817532	NA	0.0044307861059528	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NPW	10.832124560921157	0.004444613877646599	2.3521659620483715	NA	0.0044446138776466	NA	NA	NA	NA	2.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TRMT10A	18.81223205113028	0.004492780686196584	2.3474847808504005	NA	0.469440386688036	0.000175144	NA	1.0	NA	10.0	3.0	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
LNPK	18.799813645466912	0.004515420050112841	2.3453018429228476	NA	0.015372417610059	0.746352	NA	0.00721085	NA	3.0	2.0	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
GLIS2	10.775337665213364	0.004572620464522597	2.339834844323217	NA	0.0045726204645226	NA	NA	NA	NA	2.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
TMBIM6	10.7401423933907	0.004653799963309801	2.3321922881523824	NA	0.0046537999633098	NA	NA	NA	NA	4.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
SPNS1	10.70375188646366	0.0047392520872172	2.324290189976345	NA	0.0047392520872172	NA	NA	NA	NA	3.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
PANX2	14.977420951499628	0.004748277423515878	2.3234639148264744	NA	NA	0.13592	NA	0.00411539	NA	NA	2.0	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
H2AC16	10.665146927652408	0.004831619999999997	2.31590722968343	NA	NA	NA	NA	0.00483162	NA	NA	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
OSBPL3	10.629165135623685	0.004919331814254401	2.308093882819898	NA	0.0049193318142544	NA	NA	NA	NA	3.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
RPRD1B	10.583601293135766	0.005032689999999998	2.298199820136492	NA	NA	NA	NA	0.00503269	NA	NA	NA	NA	2.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
CGNL1	18.517689741085803	0.005060678697164966	2.295791235202156	NA	0.24553045526877	0.000557401	NA	0.696084	NA	5.0	4.0	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
NTN4	10.512887065962333	0.0052138145438714	2.2828444208097545	NA	0.0052138145438714	NA	NA	NA	NA	2.0	NA	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	2	META-GROUP3
