GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
RPS6KA3	1.8374173053802327	0.399034	0.3989900983400886	NA	NA	0.399034	NA	NA	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SEC14L6	6.218739153092663	0.3991383693983686	0.3988765212337211	0.658597	0.219817014436018	0.308274	13.0	47.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SIGLEC7	6.218660445191487	0.39914685971779523	0.39886728318510833	0.736583	0.137835347828206	0.439595	12.0	31.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
MSANTD1	6.218127102323862	0.399204395218577	0.3988046857998301	0.590787	0.477084062447321	0.158389	11.0	22.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
OR2T2	1.8363299743876926	0.3992510000000001	0.3987539874150573	NA	NA	0.399251	NA	NA	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
HIST2H3D	1.8359867398826053	0.399319524239498	0.39867945498927826	NA	0.399319524239498	NA	NA	13.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
FAM86JP	4.049704131657719	0.3993209180831769	0.39867793906650173	0.230492	NA	0.572746	3.0	NA	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ATP1B2	6.214843278895747	0.3995587652683749	0.39841933761431203	0.789798	0.240827653454975	0.235094	12.0	25.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SSR1	6.214788562817669	0.3995646716484039	0.3984129178094704	0.257382	0.866300323153611	0.200553	7.0	17.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
BABAM1	6.214577802359802	0.3995874229282104	0.39838818971241374	0.727861	0.264700615969414	0.232123	9.0	18.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ARFIP2	6.214011997786946	0.39964850492082316	0.3983218073803321	0.662226	1.0	0.067552	5.0	28.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
NAA16	6.213844324997048	0.3996666073854884	0.3983021360382212	0.429049	0.112037955318579	0.930698	14.0	58.0	38.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
AC002310.11	1.8339269676493595	0.399730989718532	0.3982321811318401	NA	0.399730989718532	NA	NA	37.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
EHD4	6.212856890458096	0.39977322479126265	0.39818629654808463	0.643277	0.348610977661582	0.199598	14.0	40.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ANKRD31	6.212714815421123	0.3997885667657794	0.3981696300816644	0.113639	0.626909280687577	0.628339	34.0	114.0	89.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CXCL9	4.045956662376044	0.3998220189982849	0.39813329209351966	NA	0.456722715262827	0.289587	NA	8.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SULT2B1	6.211668396543034	0.3999015762779851	0.3980468840198124	0.417083	0.727992759101777	0.147504	5.0	30.0	25.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SWI5	6.2105812433325855	0.40001900725271966	0.39791937229990393	0.222628	0.34967509752076	0.575632	8.0	27.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
AADACL3	6.209795316126357	0.40010391486416097	0.3978271991943981	0.622723	0.193227506162991	0.37256	10.0	38.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
DEFB133	4.042806545399174	0.4002436111427583	0.3976755917449291	NA	0.303398952487793	0.436618	NA	4.0	3.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ADSSL1	1.8311253581428644	0.40029132715899807	0.39762381935728086	NA	0.400291327158998	NA	NA	49.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PABPC4-AS1	1.8311070073872873	0.400295	0.3976198345413379	NA	NA	0.400295	NA	NA	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ANKUB1	6.206925915668769	0.4004140112248738	0.39749073416179115	0.159079	0.761717301252477	0.37049	15.0	49.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
FGF18	6.20664815487522	0.400444037258754	0.39745816873809736	0.792055	0.110334830943098	0.513778	4.0	11.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PLCXD1	1.8302800831588826	0.40046054103712	0.3974402702266638	NA	0.40046054103712	NA	NA	46.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SGCG	6.206380109342774	0.40047301447541467	0.3974267431484564	0.850089	0.669694899769504	0.0788788	7.0	29.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CNFN	1.8301046269190235	0.4004956742285531	0.3974021703882705	NA	0.400495674228553	NA	NA	14.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
COL8A1	6.20465937043743	0.4006590688248355	0.3972250226571052	0.120556	0.821518277451395	0.453805	16.0	52.0	36.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
KIR2DS1	4.039419106872703	0.40069733948368347	0.3971835411495094	1.0	NA	0.132694	20.0	NA	106.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
MAP7D1	6.2031914833925175	0.4008178286098822	0.3970529690402975	0.469985	0.168019298908969	0.569575	23.0	49.0	46.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
GPSM2	6.202204031375587	0.40092465008054884	0.3969372411681518	0.228743	0.388702641442405	0.506108	12.0	41.0	32.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PABPC3	6.201811661599626	0.40096710140986885	0.3968912589565725	0.187693	0.366246465563783	0.654745	5.0	49.0	36.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
BHLHB9	1.8274829679389466	0.40102100000000007	0.39683288437403086	NA	NA	0.401021	NA	NA	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ADGRB3	6.200757848062555	0.4010811303960999	0.39676776972520966	0.175738	0.592928390683979	0.43217	19.0	84.0	67.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ERN2	6.200548951047649	0.40110373684700584	0.396743291933899	0.752837	0.336897162214103	0.17757	26.0	105.0	73.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
COG8	6.2005306276100995	0.40110571981570725	0.3967411448827576	0.200834	0.265358005841601	0.845089	17.0	73.0	56.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ZNF609	6.200439590709222	0.40111557195596315	0.3967304776761098	0.435429	0.679181430238826	0.152296	22.0	110.0	62.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
KRTAP19-4	4.036297022956618	0.4011158688075557	0.39673015627008645	NA	0.432240122364585	0.307471	NA	2.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CCDC124	6.200102770759722	0.4011520244638746	0.39669101173452365	0.323554	0.505560348407126	0.275388	8.0	29.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PIAS1	6.199472479989208	0.40122024385099786	0.3966171624637355	0.262377	0.40619708850168	0.422804	2.0	22.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
MRPS14	6.198695291250085	0.4013043732101599	0.3965261075208535	0.68176	0.119923538667704	0.551359	2.0	19.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
C20orf194	6.1982019564531265	0.4013577818799323	0.39646831211974953	0.297474	0.509705942280696	0.297378	16.0	84.0	67.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
GPR179	6.197878889061146	0.40139275984781286	0.3964304653973652	0.209282	0.389294781372831	0.553525	59.0	181.0	128.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
MFSD1	6.197422654978537	0.40144215896401764	0.3963770203787119	0.492816	0.355659507173289	0.257352	10.0	44.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CTNS	6.196936657306406	0.40149478515231884	0.39632009121787803	0.552741	0.611878264756124	0.133403	22.0	49.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CCL26	4.033246242249476	0.4015251581453514	0.39628723817757855	NA	0.451638482480269	0.294714	NA	12.0	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ACVR2A	6.196344870059977	0.40155887287108727	0.3962507734521225	0.16113	0.620795821488893	0.451186	3.0	20.0	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PUSL1	6.196159665514223	0.40157893101564346	0.3962290806829424	0.817452	0.0948019485182808	0.582427	12.0	34.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
BBC3	6.19613976437941	0.40158108640061124	0.3962267497108382	0.786756	0.453321141633482	0.126555	11.0	31.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
STAMBP	6.196020340063285	0.401594020766214	0.3962127619177441	0.816881	0.138012346164089	0.400382	9.0	25.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ZNF66	1.8242090127118278	0.4016779999999999	0.39612195402946293	0.401678	NA	NA	15.0	NA	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SCN10A	6.195103616683284	0.4016933164902058	0.3961053941472695	0.83239	0.0877756145420853	0.618087	61.0	227.0	119.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SLC12A6	6.194828435455882	0.4017231261416776	0.3960731663598839	0.265513	0.653999289117216	0.260104	19.0	67.0	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CARD16	6.194176383825486	0.4017937669642098	0.39599680475562865	0.178476	0.306920835173498	0.824794	8.0	30.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
IGBP1	1.8233876278204846	0.4018430000000001	0.39594359256654826	NA	NA	0.401843	NA	NA	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
VAMP5	6.193668283170174	0.40184881833502206	0.39593730440798725	0.690804	0.0852991406075082	0.766942	3.0	16.0	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
TMEM54	6.1928416103837005	0.40193839674521775	0.39584050413876964	0.599923	0.114168463032356	0.660085	10.0	22.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
HYI	6.19264032813698	0.40196020971022495	0.395816935867192	0.47904	0.550533270220066	0.171447	14.0	22.0	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
AC007906.1	1.8226994412981616	0.40198129526021403	0.3957941547619658	NA	0.401981295260214	NA	NA	8.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
MHRT	4.029807086004803	0.40198692904478595	0.39578806814939105	0.313608	NA	0.425159	6.0	NA	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
UGDH-AS1	4.029762594196441	0.40199290552196737	0.3957816113927672	0.280316	NA	0.475664	2.0	NA	3.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
FMO3	6.1920769152661235	0.4020212709181615	0.3957509678160488	0.215318	0.323066779802471	0.650182	19.0	47.0	26.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
C7orf33	6.187940382771974	0.4024697639121175	0.39526674103366605	0.737328	0.367167046274437	0.16741	2.0	12.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
LY6L	6.187871021957886	0.40247728697899093	0.39525862316696514	0.253954	0.382419579044813	0.466687	4.0	7.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ENTPD5	6.187474073026435	0.40252034293912536	0.39521216597200626	0.273568	0.782254669768224	0.211833	12.0	35.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
IZUMO3	6.186956367018698	0.4025765016272365	0.39515157845744386	0.217399	0.508424027641189	0.410238	15.0	25.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
C9orf47	6.186860869690348	0.402586861358879	0.39514040265264844	0.437883	0.154386443920145	0.670769	6.0	23.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
OR4Q2	4.025077234156583	0.4026226534818632	0.39510179326904976	0.182743	0.731349272563211	NA	19.0	38.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SMIM21	6.186524774897101	0.402623322951233	0.3951010711372749	0.245476	0.232530067693351	0.794557	8.0	13.0	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PALM2-AKAP2	1.8194890467720732	0.402627072696585	0.39509702644825956	NA	0.402627072696585	NA	NA	144.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
FABP12	6.185978447916796	0.40268259642177406	0.3950371398023462	0.153567	0.885199788429231	0.333728	9.0	16.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
DPF3	6.185503722905852	0.4027341061189094	0.39498158998027194	0.256609	0.694625476850391	0.254573	14.0	46.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
MEF2B	6.185331339600669	0.4027528115151125	0.39496141919865796	0.90079	0.366722825565433	0.137376	11.0	32.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
GSTO2	6.185284542178884	0.40275788962439857	0.3949559434307051	0.316893	0.219318863920625	0.652971	5.0	24.0	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SDPR	1.818693944252439	0.4027871694177901	0.3949243721298472	NA	0.40278716941779	NA	NA	40.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PNMA5	1.8180295320569542	0.402921	0.39478009685474313	NA	NA	0.402921	NA	NA	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
C6orf48	1.8178000384223558	0.40296723655507105	0.3947302629451741	NA	0.402967236555071	NA	NA	8.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ROR2	6.183212512864482	0.4029827729601431	0.3947135190406823	0.370996	0.181700254123088	0.673919	39.0	138.0	58.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ANO7	6.182243519540622	0.40308796884605685	0.3946001642427442	0.174014	0.451278269035658	0.578781	39.0	95.0	90.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
DPYSL3	6.182004738869777	0.4031138941244839	0.39457223276333764	0.447269	0.132308347125231	0.768137	9.0	59.0	26.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
RP11-295P9.13	1.81659299559014	0.40321050931509805	0.39446815692444803	NA	0.403210509315098	NA	NA	2.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ODAPH	4.020298143817865	0.4032657646222758	0.39440864599817227	0.246855	NA	0.542702	6.0	NA	10.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CLEC18A	6.180577333738071	0.40326889543159905	0.39440527430621575	0.582716	0.765207909628733	0.102016	3.0	15.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
HIST1H2AK	1.816076575987836	0.40331463566317416	0.3943560178326342	NA	0.403314635663174	NA	NA	15.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
LOC101927793	4.0198903098236975	0.40332068168418994	0.39434950744681746	0.821351	NA	0.163141	5.0	NA	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
RP11-106M3.2	1.8156852462786242	0.40339355788362197	0.3942710416659767	NA	0.403393557883622	NA	NA	17.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SLC26A10	6.17940435478723	0.4033962979280214	0.3942680917375554	0.885296	0.28622431739673	0.179624	20.0	51.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
MAN2B2	6.17890730986455	0.40345029215332	0.39420996570858013	0.385022	0.7435746386353	0.159022	59.0	145.0	101.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
IL6ST	6.178900787720301	0.40345100068839335	0.39420920300594153	0.160381	0.488102286600763	0.581574	15.0	78.0	36.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
WAPL	6.178799382758266	0.4034620169513102	0.39419734472111606	0.118605	0.490857537988839	0.782046	13.0	60.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
GPR155	6.178378695436365	0.4035077209814842	0.39414815078683696	1.0	0.0609140488699643	0.747592	10.0	58.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ACOT2	6.176079616986639	0.4037575557994129	0.39387933732638314	0.126918	0.83296355938788	0.431253	10.0	34.0	16.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ZNF276	6.175842294660607	0.403783350756832	0.393851592335186	0.336279	0.212778657464907	0.637243	35.0	82.0	83.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
NUCB1-AS1	4.0163378128476195	0.4037992826871792	0.3938344568764721	0.164263	NA	0.817191	3.0	NA	13.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
FAM25G	1.813319517881985	0.4038710000000001	0.39375733027180543	NA	NA	0.403871	NA	NA	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PANX1	6.17419470804701	0.4039624594094861	0.3936589923865273	0.513719	0.798201952031879	0.111289	10.0	39.0	15.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
KCTD4	6.173233836851185	0.4040669394236389	0.39354668188412695	0.0882115	0.685256971814704	0.755302	3.0	13.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
RP11-468E2.1	1.8121063017170655	0.4041160657347841	0.39349388372891525	NA	0.404116065734784	NA	NA	80.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
OR2M7	6.171199545054857	0.40428819578589464	0.3933089388045623	0.831151	0.1737493055453	0.316474	13.0	45.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PRSS42	1.8109217581698502	0.4043554831668751	0.3932366633658504	NA	0.404355483166875	NA	NA	33.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
DNTT	6.169474827910333	0.4044758438098825	0.3931074103022292	0.869442	0.09842994392626	0.5345	13.0	50.0	25.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
BRD9	6.169243525318143	0.40450101369911473	0.39308038568735737	0.747219	0.0753630836566622	0.81238	15.0	56.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
RALY	6.169069701437071	0.4045199295426661	0.3930600770747188	0.200504	0.467001357399625	0.48861	9.0	19.0	17.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
KIRREL2	6.168651275095406	0.40456546585916187	0.39301119182450023	0.264495	0.40219326152655	0.430172	19.0	57.0	36.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ZNF711	4.010590720722848	0.40457444897431066	0.3930015487027902	NA	0.158465459862384	0.849526	NA	10.0	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
LTA	4.010062061555486	0.40464581050967047	0.3929249517052632	NA	0.353511635679377	0.38091	NA	8.0	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CYRIB	4.009392995038028	0.40473613861437796	0.39282801601837136	0.790472	NA	0.170406	2.0	NA	6.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
AP1B1	6.167027826221734	0.40474217353973846	0.39282154040378486	0.588	0.0999726971748262	0.779091	12.0	70.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ACADSB	6.166589720554227	0.40478986870316835	0.3927703657862672	0.479721	0.177132598972376	0.539082	5.0	32.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CARNMT1	6.1650678830221946	0.4049555748118284	0.3925926179515874	0.462547	0.240663523428406	0.411819	5.0	24.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
FBXO30-DT	4.007275184766028	0.4050221559014782	0.3925212189518305	0.188988	NA	0.713505	19.0	NA	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
LTBP1	6.164225371193206	0.40504733121717773	0.39249422496954667	0.0534547	1.0	0.857965	44.0	114.0	99.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
NOS1AP	6.163859632840387	0.4050871673295384	0.3924515145212848	0.335611	0.467243356974684	0.29252	4.0	26.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
AAGAB	6.163354466287328	0.40514219412561703	0.39239252422775217	0.875106	0.111916176904408	0.46848	12.0	38.0	25.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
BAHD1	6.162766444510799	0.40520625232237734	0.3923238621070223	0.383789	0.500860009904441	0.238761	20.0	81.0	52.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
TMEM223	6.162715595532805	0.40521179204311053	0.39231792475120336	0.122165	0.799426222145062	0.469957	9.0	25.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CRYGD	6.1622463431248065	0.40526291688401095	0.39226313405613017	0.347044	0.281878625071218	0.469287	5.0	23.0	12.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
TBXT	4.00506827187523	0.4053203682509539	0.3922015714452536	0.154248	NA	0.875167	8.0	NA	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CCP110	6.161374209214637	0.405357946666139	0.3921613086232071	1.0	0.699863291649412	0.0656238	23.0	69.0	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ZC3HC1	6.160881055151904	0.4054116883385477	0.3921037344102572	0.63545	0.626673428982611	0.115361	18.0	45.0	24.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
C9orf66	1.8049990142353112	0.40555470495402524	0.39195055586160216	NA	0.405554704954025	NA	NA	11.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ENTPD8	6.159269529387969	0.40558733744970765	0.39191561225845406	0.719604	0.4355198288127	0.1467	20.0	64.0	34.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SDF2L1	6.158285258601293	0.40569464298061103	0.3918007269254997	0.245096	0.467250159568391	0.401661	9.0	20.0	14.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
GPR22	6.158167410466339	0.4057074920645615	0.39178697225068027	0.275779	0.819834963621418	0.203462	2.0	17.0	11.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
PSMA3	6.157786310671649	0.40574904552079016	0.39174249312968246	0.19028	0.502414115518517	0.481281	6.0	10.0	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
OR6N1	6.157160825025193	0.4058172517564384	0.39166949455410693	1.0	0.0582237638360631	0.790477	6.0	45.0	18.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
LLfos-48D6.2	1.8036527113013794	0.4058277966043101	0.3916582098940139	NA	0.40582779660431	NA	NA	16.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
BSND	6.156820159745733	0.4058544028291161	0.3916297383157787	0.300564	0.571028833822687	0.268206	5.0	33.0	20.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ARID1B	6.156744215437296	0.4058626851978771	0.39162087565389025	0.185745	0.773064243336379	0.320588	47.0	164.0	130.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
NPEPL1	6.155856724508141	0.4059594817515236	0.3915173105850204	0.249863	0.792467709299741	0.232589	13.0	38.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ELOVL6	4.000243127616232	0.40597294696500863	0.3915029057707577	NA	0.541071886427286	0.250094	NA	8.0	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ERAP1	6.155183681188527	0.406032899037949	0.39143877604895305	0.492281	0.164265299903178	0.569718	26.0	71.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
AC124312.1	1.80233636115381	0.4060949902647423	0.39137236809134274	NA	0.406094990264742	NA	NA	15.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CKAP2	6.154397614708508	0.40611865613213866	0.3913470595886644	0.581898	0.106710916699437	0.742222	15.0	56.0	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
ATP13A3	6.153424912692842	0.40622479084275837	0.39123357625942856	0.518194	0.22328097374465	0.398526	12.0	92.0	41.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CD302	6.152984646548473	0.4062728356664622	0.39118221462793046	0.534741	0.259687657634535	0.332125	5.0	11.0	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
BVES	6.1515215408611095	0.4064325262532443	0.3910115433249134	0.549887	0.285365386624564	0.29413	15.0	31.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SULT1A2	6.151480040671713	0.4064370563850693	0.3910067026683163	0.612892	0.831922880661769	0.0905224	17.0	57.0	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
CTD-2545M3.6	1.8006342147736785	0.4064407539378021	0.3910027517012016	NA	0.406440753937802	NA	NA	32.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
FIBP	6.151220044523947	0.4064654381319969	0.3909763766792448	0.283031	0.193564691594438	0.842596	6.0	38.0	19.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
SIT1	6.1508836994350675	0.4065021562103291	0.3909371464345768	0.31194	0.662990870569545	0.223241	5.0	21.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
GLI2	6.150689611615417	0.4065233453475566	0.3909145091978391	0.795524	0.131469344747382	0.441486	45.0	162.0	91.0	SkatO	ALL_MISSENSE_SNPEFF	0.001	2	META-GROUP2
