GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
UGT2B7	3.810057801357126	0.43232158332501003	0.36419308210464063	NA	0.401113550223131	NA	NA	0.371013	NA	6.0	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CPSF1	1.6769035688409462	0.432379422053323	0.36413498331574634	NA	0.432379422053323	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PANK2	1.675435740218068	0.4326968679739429	0.36381624838009863	NA	0.432696867973943	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GPRC6A	3.8070990148465302	0.432741143486983	0.3637718116653741	NA	0.986605932612778	NA	NA	0.151062	NA	6.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PAX4	1.674999406369166	0.43279127841709186	0.3637214996886758	NA	0.432791278417092	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF28	1.674849548839449	0.4328237081479701	0.3636889585395616	NA	0.43282370814797	NA	NA	NA	NA	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIF17	1.6740720610530864	0.4329919984301269	0.3635201292118796	NA	0.432991998430127	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
POLB	1.6736887116342651	0.433075	0.36343688594326207	NA	NA	NA	NA	0.433075	NA	NA	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CENPH	1.673248495663709	0.43317033375720004	0.36334129425983297	NA	0.4331703337572	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ADGRE2	3.8033929466735286	0.43326708503393785	0.36324430272907104	0.579091	0.257843922902134	NA	NA	NA	4.0	15.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LIG1	3.8031493461155224	0.43330167146421406	0.3632096356684067	NA	0.456855536372592	NA	NA	0.326872	NA	5.0	NA	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PSMG3	1.671899795753866	0.43346254066602696	0.3630484277955389	NA	0.433462540666027	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RAP1GAP	1.6715470428205208	0.4335390000000001	0.36297182846932524	NA	NA	NA	NA	0.433539	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UGT1A7	1.67145708691724	0.43355850013471076	0.36295229479312086	NA	0.433558500134711	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MOB3B	1.67104426775321	0.4336479999999998	0.36286265225063974	NA	NA	NA	NA	0.433648	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FDFT1	1.6708014182847797	0.4337006587901181	0.36280991815860325	NA	0.433700658790118	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WDR62	5.906696218870227	0.43372288627980915	0.36278766080537284	NA	0.1529314725748	0.780981	NA	0.436757	NA	16.0	4.0	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CTD-2207O23.3	1.6702344457631357	0.4338236243969009	0.362686801639833	NA	0.433823624396901	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMC5	1.670080462232855	0.433857026529331	0.3626533645410805	NA	0.433857026529331	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CD109	1.670006712793147	0.4338730251806119	0.3626373500537263	NA	0.433873025180612	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
BBX	1.6693947955997344	0.4340057926721871	0.36250447392348567	NA	0.434005792672187	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GPANK1	3.7980249279907206	0.4340296997353974	0.36248055161679615	NA	NA	0.364473	NA	0.410775	NA	NA	4.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NUP155	1.6692279507410082	0.43404199999999993	0.36246824402274647	NA	NA	NA	NA	0.434042	NA	NA	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANKRD6	1.6689443125697594	0.4341035598046371	0.3624066527764311	NA	0.434103559804637	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MTFP1	1.6685368927935311	0.4341919999999999	0.36231818269611427	NA	NA	NA	NA	0.434192	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NUSAP1	5.902239616841046	0.43423000130283296	0.36228017408714003	NA	0.254666998224621	0.965499	NA	0.212628	NA	4.0	5.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
WDR93	1.6677859815038876	0.43435505044452594	0.36215512438136865	NA	0.434355050444526	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC17A3	1.6657356390766227	0.43480056706512604	0.3617098981802819	NA	0.434800567065126	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GGT1	1.6655680615189132	0.4348369999999999	0.36167350917597996	NA	NA	NA	NA	0.434837	NA	NA	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NMS	1.6634606247808073	0.43529543722388786	0.36121588510282027	NA	0.435295437223888	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AGTRAP	1.6633469060468362	0.43532018855056576	0.361191191393494	NA	0.435320188550566	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MORN2	1.6627663081374748	0.4354465798910029	0.3610651161593738	NA	0.435446579891003	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SV2C	1.660835953133498	0.43586706602246605	0.3606459448962029	NA	0.435867066022466	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC65	3.784661716769257	0.4359323727938962	0.36058087862234844	NA	0.590727912991853	NA	NA	0.255143	NA	6.0	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DNASE2B	3.7837470933912973	0.43606281776697187	0.3604509431983126	0.290687	0.518733323908608	NA	NA	NA	4.0	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NAT10	7.972321611406461	0.4361785059847083	0.3603357394043381	NA	0.0959751220744038	0.668066	0.42154	0.687093	NA	12.0	9.0	12.0	30.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC22A31	5.884271197939445	0.4362783131186595	0.36023637474406023	NA	0.227451869834737	0.894706	NA	0.259225	NA	6.0	4.0	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
COL15A1	7.970859994209523	0.43632178693502377	0.36019310076651023	NA	0.0356851908974009	0.721765	0.743024	0.971098	NA	8.0	5.0	6.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TRPM2-AS	1.6587495522073035	0.436322	0.3601928886915609	NA	NA	NA	NA	0.436322	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RALGAPA1	3.781784020153573	0.43634288921208664	0.3601720970459833	NA	0.296849743924851	NA	NA	0.508463	NA	8.0	NA	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PIGN	1.658606433932098	0.436353223943203	0.3601618109529703	NA	0.436353223943203	NA	NA	NA	NA	14.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNHIT1	1.6585295433150558	0.4363699999999998	0.36014511436762464	NA	NA	NA	NA	0.43637	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC141	7.9699652232246905	0.43640951326576716	0.3601057908201865	NA	0.217426242066459	0.293445	0.310776	0.937687	NA	8.0	12.0	5.0	38.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RCN3	1.6580220752344341	0.436480735971319	0.3600349190740465	NA	0.436480735971319	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CPB2-AS1	1.6576039377027445	0.43657200000000007	0.35994412166270173	NA	NA	NA	NA	0.436572	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SYT8	1.6558818488632663	0.43694806976756684	0.3595701748225356	NA	0.436948069767567	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LEXM	3.775651157867373	0.43721869850243256	0.35930127288249936	NA	0.851800137057459	NA	NA	0.177742	NA	7.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZEB2	1.6541573064116153	0.43732499999999996	0.3591956951872556	NA	NA	NA	NA	0.437325	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LEPR	5.874811111150281	0.4373590894251398	0.35916184330995277	NA	0.994191147122888	0.0906003	NA	0.588439	NA	4.0	4.0	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PCDHGB7	7.95984713152718	0.43740219929742574	0.35911903762134745	NA	0.365256777441423	0.251374	0.730153	0.278746	NA	7.0	22.0	16.0	58.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ALLC	1.6534357267219548	0.43748281088546115	0.35903900614851886	NA	0.437482810885461	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DDO	1.6529841923224964	0.43758159130487395	0.35894095669948195	NA	0.437581591304874	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TMEM91	1.6518042299171314	0.437839832389586	0.3586847311187302	NA	0.437839832389586	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EVPL	1.6517580082693406	0.4378499513457751	0.3586746942154401	NA	0.437849951345775	NA	NA	NA	NA	25.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HPSE2	1.651622896799287	0.43787953162021687	0.35864535513249723	NA	0.437879531620217	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF3	1.6509905471193858	0.4380179999999998	0.3585080421441902	NA	NA	NA	NA	0.438018	NA	NA	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PCDHB7	1.6496066860457959	0.43832118290852584	0.3582075405301997	NA	0.438321182908526	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF571	1.649444222188878	0.4383567900296961	0.3581722619519154	NA	0.438356790029696	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF791	1.6490748044862258	0.43843776588710204	0.35809204391702587	NA	0.438437765887102	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HDDC3	3.766444541051783	0.4385358309853413	0.35799491640631853	NA	NA	0.377335	NA	0.403088	NA	NA	5.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MYCT1	1.6485709761947445	0.43854822847531605	0.35798263899361726	NA	0.438548228475316	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLAA	1.6484488883337773	0.43857499999999994	0.3579561279514547	NA	NA	NA	NA	0.438575	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
RHBDL2	3.76510296691797	0.43872799918788363	0.35780464846541915	NA	0.199970925481695	0.761117	NA	NA	NA	7.0	4.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AIFM3	1.647573583292238	0.438766985462693	0.3577660578766933	NA	0.438766985462693	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
XRCC1	1.6474348396946394	0.438797424573524	0.3577359300872751	NA	0.438797424573524	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HECTD2-AS1	1.6466711914735694	0.43896500000000005	0.3575701059830121	NA	NA	NA	NA	0.438965	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HECTD2	1.6466711914735694	0.43896500000000005	0.3575701059830121	NA	NA	NA	NA	0.438965	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TLCD5	1.6458694659308364	0.4391409999999999	0.35739601349340727	NA	NA	NA	NA	0.439141	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SPTSSB	1.6455005669852303	0.4392220067965369	0.357315908105179	NA	0.439222006796537	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
AP5B1	1.645496191344798	0.43922296773637415	0.35731495794693147	NA	0.439222967736374	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ANXA8	1.6452683826102446	0.4392729999999999	0.3572654899087587	NA	NA	NA	NA	0.439273	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
YBX3	1.6442937775454745	0.43948711100949023	0.3570538571079261	NA	0.43948711100949	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GPSM1	1.643733307358245	0.4396102879796352	0.3569321525531336	NA	0.439610287979635	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UBR3	1.6431586472114557	0.43973661938448194	0.3568073666877737	NA	0.439736619384482	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR10AD1	1.6429037323760773	0.439792670650451	0.3567520126345936	NA	0.439792670650451	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HAUS3	1.6417529963089443	0.4400457861048278	0.35650213347255233	NA	0.440045786104828	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OSTC	1.6410847314393266	0.440192844241845	0.3563570215998898	NA	0.440192844241845	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACKR4	1.6409586107704472	0.4402206038250759	0.3563296348446158	NA	0.440220603825076	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OAT	5.848315623974814	0.4403947703616572	0.3561578468677693	NA	0.0861731131167677	0.822408	NA	0.757871	NA	5.0	5.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NDUFV2	1.6397956060491479	0.4404766675890326	0.35607709157817213	NA	0.440476667589033	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF286B	1.6397005568506957	0.440497601563564	0.3560564519069732	NA	0.440497601563564	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NME7	1.6392646602020153	0.440593617740603	0.3559617981523722	NA	0.440593617740603	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
BUD23	1.6388861963886656	0.440677	0.35587961577950333	NA	NA	NA	NA	0.440677	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VLDLR	1.6383152554832712	0.4408028182205208	0.35575563753715067	NA	0.440802818220521	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TAP1	1.637411736796365	0.441002	0.35555944094714054	NA	NA	NA	NA	0.441002	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF106	1.6373697508673692	0.441011258036506	0.3555503238185003	NA	0.441011258036506	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TRIM4	3.7477640184713135	0.4412170812278293	0.3553476826792784	NA	0.883036616147844	NA	NA	0.173862	NA	9.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC2A9	1.636333670890928	0.44123977868973197	0.355325341910211	NA	0.441239778689732	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MROH9	1.635933783826448	0.4413280105500489	0.35523850753746694	NA	0.441328010550049	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GSTA5	3.7438592432245192	0.4417790204145764	0.3547949121280555	NA	0.160433856148555	NA	NA	0.958816	NA	8.0	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CGN	3.740598292805133	0.44224869805127287	0.3543334369484376	0.166336	0.926303164508071	NA	NA	NA	5.0	19.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ADAM33	1.631595055565334	0.4422864509331609	0.3542963646663272	NA	0.442286450933161	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
DNMBP	1.6304437465466513	0.44254112841915005	0.3540463610894373	NA	0.44254112841915	NA	NA	NA	NA	16.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MEIOB	3.7364858144499573	0.4428415302814023	0.3537516571558245	NA	0.1623727312218	NA	NA	0.950866	NA	4.0	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
EFCAB14	1.627878979081711	0.443109	0.3534894289107431	NA	NA	NA	NA	0.443109	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
COIL	5.823848380907831	0.44320938117580677	0.3533910557034349	NA	0.399840142344542	NA	0.896115	0.151746	NA	6.0	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LRRC49	1.6273105682034195	0.443234951885192	0.3533660000567952	NA	0.443234951885192	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
IGF2R	3.7323037682666387	0.4434449722765701	0.35316026471468825	NA	NA	NA	0.907596	0.17047	NA	NA	NA	4.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MDN1	1.6261651054077866	0.44348887916786905	0.3531172659711107	NA	0.443488879167869	NA	NA	NA	NA	15.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MACC1	1.6250234797865055	0.44374210056560803	0.35286936511724987	NA	0.443742100565608	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
METTL27	5.818104491107437	0.44387170260321085	0.35274254092868185	NA	NA	0.20672	0.643215	0.410087	NA	NA	4.0	7.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PLA2G7	1.6238363537886809	0.4440055676419824	0.35261158398215997	NA	0.444005567641982	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CCDC121	1.623804540122562	0.444012630420597	0.35260467573233806	NA	0.444012630420597	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ZNF586	1.6231997990805445	0.4441469070506161	0.35247335788357365	NA	0.444146907050616	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TAX1BP1	1.6228805372690722	0.44421781228285107	0.3524040310620713	NA	0.444217812282851	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
FER1L6-AS2	7.890539645734749	0.44423504744977826	0.35238718123642193	0.617116	NA	0.806007	0.647243	0.0600922	4.0	NA	8.0	6.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LSM3	1.6227356238947528	0.4442499999999998	0.35237256352266105	NA	NA	NA	NA	0.44425	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ALOXE3	1.622371089489206	0.44433097958456913	0.3522934058822644	NA	0.444330979584569	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
VEGFB	1.6218939327132231	0.44443699999999997	0.35218979260485844	NA	NA	NA	NA	0.444437	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ARG2	5.813047898609866	0.444455264775545	0.35217194501736593	NA	0.79858694989582	0.876979	NA	0.0780551	NA	4.0	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KIFC2	1.6214306533322707	0.44453996117360317	0.35208919276549466	NA	0.444539961173603	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
TTC39C	1.6212332935333829	0.4445838304967451	0.3520463366296915	NA	0.444583830496745	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
UBASH3A	1.6208807638945364	0.4446622018922033	0.3519697857912621	NA	0.444662201892203	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ITIH4	1.619881989533018	0.44488431595143696	0.3517529046943255	NA	0.444884315951437	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
NEK9	5.809003483219248	0.44492234680278697	0.3517157806996763	NA	0.111629365856983	0.512136	NA	0.958136	NA	5.0	5.0	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
GPR89B	7.881249143346526	0.4451553286994453	0.3514884235662535	NA	0.345932988466037	0.289424	0.906276	0.214201	NA	6.0	5.0	5.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
LIN37	1.6172507488121144	0.44547000000000003	0.35118153803150165	NA	NA	NA	NA	0.44547	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ROS1	9.942077591543605	0.4455896627160787	0.35106489296323196	0.417008	0.999341214678441	0.472383	0.40466	0.0870688	4.0	25.0	8.0	10.0	34.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
KCNN3	1.6166970677620298	0.44559334122082717	0.35106130771910843	NA	0.445593341220827	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HIST1H1T	1.616553264335579	0.4456253812973171	0.35103008120181534	NA	0.445625381297317	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
SLC12A9	1.616485012850955	0.4456405888537299	0.35101526058023846	NA	0.44564058885373	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ACP5	3.7166837627242	0.4457040169388018	0.35095345178662063	NA	NA	0.243248	NA	0.641037	NA	NA	4.0	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
HHIPL1	1.6161340814459217	0.44571879035336304	0.35093905679387216	NA	0.445718790353363	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
OR6K2	1.6140564744268389	0.4461820451707571	0.35048791016189657	NA	0.446182045170757	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
ENGASE	7.869335414190567	0.4463369503899566	0.3503371582273686	NA	0.765828845303396	0.215557	0.691448	0.171294	NA	10.0	5.0	5.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
PHF12	1.613353051995692	0.44633900000000004	0.35033516392174957	NA	NA	NA	NA	0.446339	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
MTIF2	1.612333122064238	0.44656667530111693	0.35011368895117045	NA	0.446566675301117	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
CYP7A1	5.792868744992772	0.44678864341475877	0.34989787442166065	NA	0.592198715061691	0.151595	NA	0.615095	NA	6.0	4.0	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP3
