GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
C2CD2	8.30432572344186	0.015730357078057613	1.8032614188090146	NA	0.0157303570780576	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
LTK	18.83581513188558	0.01576280314498448	1.8023665481315976	NA	0.0545068237793419	0.00912487	0.730604	0.223612	NA	14.0	7.0	5.0	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
THADA	8.26876856180739	0.016012521310339315	1.7955402792640185	NA	0.0160125213103393	NA	NA	NA	NA	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
FLYWCH1	15.59215460889203	0.016118770267233084	1.7926680944494673	NA	0.0698803743089678	0.407921	NA	0.0144303	NA	14.0	3.0	NA	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
SPNS1	8.179863063370787	0.01674037970492708	1.7762346955730817	NA	0.0167403797049271	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ATF6	8.17055792763877	0.01681844692330009	1.7742141110221934	NA	0.0168184469233001	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ZNF684	8.14622370958751	0.0170243287541345	1.768930002711647	NA	0.0170243287541345	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
PDYN-AS1	12.013983266112273	0.017247584440378293	1.7632717201659411	NA	NA	NA	0.0790736	0.031129	NA	NA	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
RRP1B	12.009732080579687	0.01727904153056831	1.7624803515289988	NA	0.621066222078993	NA	NA	0.00397175	NA	3.0	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
KERA	8.072215460168504	0.017666099999999997	1.75285931554265	NA	NA	NA	NA	0.0176661	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
AMER3	8.063036183726807	0.017747367359005308	1.7508660609894031	NA	0.0177473673590053	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CTSA	11.918121763867845	0.017970633107522865	1.7454366223757103	NA	0.288068890152331	NA	NA	0.0089643	NA	3.0	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ZDHHC18	7.98272194097664	0.018474553680051412	1.7334260447670853	NA	0.0184745536800514	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
IMP3	7.964011538868801	0.018648197815569898	1.7293631325722725	NA	0.0186481978155699	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
POP1	7.940813530029961	0.018865757644005998	1.7243257489573471	NA	0.018865757644006	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
DBR1	7.938052001185021	0.018891824803125307	1.7237260905878597	NA	0.0188918248031253	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ARNTL2	7.905564433815637	0.0192012054722204	1.716671504968368	NA	0.0192012054722204	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
NECAB3	7.834432936279	0.019896400000000005	1.70122549653353	NA	NA	NA	NA	0.0198964	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
MPEG1	7.788976430702454	0.020353788540566707	1.691354741764281	NA	0.0203537885405667	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
EQTN	11.599396827134864	0.020592668732217954	1.686287366807386	NA	0.954467450537797	NA	NA	0.00317294	NA	3.0	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
VWA5B2	7.742569952341638	0.020831584130459508	1.6812777030259483	NA	0.0208315841304595	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ARSK	7.72913373166763	0.020972004161642896	1.6783600647777703	NA	0.0209720041616429	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CCDC105	7.68518634763402	0.021437936905824996	1.6688170115878305	NA	0.021437936905825	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
UNC5D	7.632555254685192	0.022009576445862194	1.657388314965724	NA	0.0220095764458622	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
FAM162A	7.615298953363394	0.022200299999999992	1.6536411567446654	NA	NA	NA	NA	0.0222003	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
OR6X1	7.599586136609485	0.022375401556909404	1.6502291619389757	NA	0.0223754015569094	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
PML	7.594865856393231	0.022428273007032002	1.6492041661134975	NA	0.022428273007032	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
PLA2G6	7.5891905454891955	0.022492007103145303	1.6479717880091436	NA	0.0224920071031453	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
TRIM16L	14.61497380835791	0.023472305888155385	1.6294442437925296	NA	0.0927891298346254	NA	0.0141989	0.508917	NA	8.0	NA	3.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CD177	7.493139474961547	0.02359855641964	1.6271145630536148	NA	0.02359855641964	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ATP6V0E1	7.491712474781782	0.023615399999999998	1.6268046939017413	NA	NA	NA	NA	0.0236154	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
GJA8	7.480918210574304	0.023743199999999996	1.6244607492109844	NA	NA	NA	NA	0.0237432	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
OR8B4	7.471189734887795	0.023858973919625198	1.6223482375569942	NA	0.0238589739196252	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CYB5R1	7.464133487480953	0.023943300000000004	1.6208159929011263	NA	NA	0.0239433	NA	NA	NA	NA	3.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
H2AC16	7.461045238071338	0.023980300000000003	1.620145388062458	NA	NA	NA	NA	0.0239803	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
TMEM252	11.191795120262704	0.024490997298626648	1.6109935295967366	NA	0.341428137687519	NA	NA	0.0108751	NA	3.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ATP8B2	7.399336912477433	0.024731724760268393	1.606745595415997	NA	0.0247317247602684	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
WTAPP1	7.395517517441063	0.024779000000000002	1.6059162243217449	0.024779	NA	NA	NA	NA	3.0	NA	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
SFRP4	7.3950252256386655	0.024785100000000004	1.605809324515111	NA	NA	NA	NA	0.0247851	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
SELO	7.373695028951511	0.0250508501356619	1.60117753115554	NA	0.0250508501356619	NA	NA	NA	NA	13.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
SLC6A12	7.365267312075548	0.025156633593613597	1.599347475688403	NA	0.0251566335936136	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
GFM2	7.341975061105229	0.025451323572685806	1.5942896276546454	NA	0.0254513235726858	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CETN3	7.300690454255263	0.02598215748467929	1.585324789183403	NA	0.0259821574846793	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
LANCL1-AS1	7.299148258311439	0.026002200000000003	1.5849899055891945	NA	NA	NA	NA	0.0260022	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
VPS13A	17.400183163609096	0.02620152410365645	1.581673445681922	NA	0.4441981521126	0.00327248	0.187013	0.612735	NA	28.0	14.0	8.0	50.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
OR4D2	7.2552075003596475	0.026579799999999997	1.57544829123464	NA	NA	NA	NA	0.0265798	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
SEMG2	7.236895390586579	0.026824283652556208	1.5714718671214147	NA	0.0268242836525562	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
PRB1	7.236670506455179	0.0268273	1.5714230341527475	NA	NA	NA	NA	0.0268273	NA	NA	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
STARD13	14.151473206071287	0.02798914065724381	1.553010435351139	NA	0.100078797624082	0.0812356	NA	0.103982	NA	7.0	3.0	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CST3	7.1449965790173104	0.028085599999999995	1.5515162937424147	NA	NA	NA	NA	0.0280856	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ZNF658	14.134685847997744	0.028167304776431853	1.5502547070334924	NA	0.184837918619992	0.011835	NA	0.389702	NA	13.0	7.0	NA	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CPLX3	7.122668888352507	0.028400900000000003	1.5466678973177312	NA	NA	NA	NA	0.0284009	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
KRT9	7.119682743345654	0.028443336275196917	1.5460194641684117	NA	0.0284433362751969	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
WIPI2	10.831064680732565	0.028529679087928535	1.544703113415677	NA	0.713152579275488	NA	NA	0.00623565	NA	4.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
FOXD4L5	7.023917590702124	0.029838409817910316	1.5252243254925577	NA	0.0298384098179103	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ING1	13.97331706165619	0.02993565145921251	1.5238112863052464	NA	0.0543741447748026	0.562926	NA	0.0301918	NA	7.0	4.0	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
BLM	19.920007787740513	0.03001842295696249	1.5226121275184488	0.103356	0.116800524767547	0.659257	0.32038	0.0185321	5.0	12.0	13.0	8.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
KCTD19	7.007658305997914	0.030081974121975403	1.5216936666791916	NA	0.0300819741219754	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
DDX10	6.991606984108782	0.0303243732523375	1.5182081664173404	NA	0.0303243732523375	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
YJEFN3	10.66424319096695	0.03060823311033889	1.5141617397452836	NA	0.277215332308801	NA	NA	0.017437	NA	3.0	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
PANX2	6.941892506261614	0.031087600000000003	1.507412804717477	NA	NA	NA	NA	0.0310876	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
MBD4	6.9314297426021385	0.031250657241244394	1.505140844456093	NA	0.0312506572412444	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ZFP28	6.921168789264904	0.03141139999999999	1.5029127067493793	NA	NA	NA	NA	0.0314114	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
RXFP2	6.909249289649623	0.03159916303972101	1.5003244202943968	NA	0.031599163039721	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
MFSD12	6.88945303331261	0.03191348865684861	1.4960257178496434	NA	0.0319134886568486	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
EVI5	6.880103737437049	0.032063022216855	1.4939955440454251	NA	0.032063022216855	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
GALNT14	6.878670094385451	0.0320860139208519	1.493684232412261	NA	0.0320860139208519	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
PDYN	13.745978159260948	0.03260608941245591	1.4867012848626204	NA	0.420631785580937	NA	0.0790736	0.031129	NA	4.0	NA	4.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ECHDC1	6.833273548182046	0.0328226394652318	1.4838264976554585	NA	0.0328226394652318	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
FIBCD1	13.723174526891288	0.03288604575241877	1.4829883433353992	NA	0.735031732538677	0.00636717	NA	0.223768	NA	5.0	5.0	NA	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
NEURL2	6.7755418426718625	0.0337839	1.4712902170884905	NA	NA	NA	NA	0.0337839	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CES4A	6.761177999360605	0.0340274066993683	1.4681711481439894	NA	0.0340274066993683	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
ST20	6.736946502769226	0.03444218177553338	1.4629093455150426	NA	0.0344421817755334	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
SPATA21	6.736881282918905	0.03444330495081668	1.46289518320449	NA	0.0344433049508167	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
CAPN3	6.731619342140182	0.0345340435792352	1.4617525672823395	NA	0.0345340435792352	NA	NA	NA	NA	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	3	META-GROUP3
