GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_CASE_PVAL	UKB_SIBLING_PROXY_PVAL	UKB_PARENT_PROXY_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_CASE_NUMVAR	UKB_SIBLING_PROXY_NUMVAR	UKB_PARENT_PROXY_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
ABTB2	-0.129332300276433	0.8970947141315035	0.04716170227010513	NA	0.980346378672046	0.900176	NA	0.941061	NA	5.0	2.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ANAPC4	0.1292128216732182	0.8971892510331608	0.047115938215405787	NA	0.897189251033161	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MTMR1	-0.12919799706112076	0.8972009810418983	0.04711026021072614	NA	NA	NA	NA	0.897201	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SLC25A5	-0.12911112140748487	0.897269722056045	0.04707698706440233	NA	NA	NA	NA	0.89727	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LGALS9C	-0.12903804957135936	0.897327541292828	0.04704900242851303	NA	NA	NA	NA	0.897328	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KLK3	0.12900075956951426	0.8973570478019612	0.047034721909054826	NA	0.897357047801961	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TBX18	-0.12874326506837527	0.897560799688657	0.046936123167532325	NA	NA	NA	NA	0.897561	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF732	0.12864855935752564	0.8976357407256635	0.04689986365151137	NA	0.775974528705546	NA	NA	0.918255	NA	5.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CCDC14	-0.12863997190862153	0.8976425360561376	0.04689657594445693	0.544312	0.671287905585154	NA	NA	NA	2.0	11.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KCNB2	-0.12855710295344128	0.8977081114388509	0.04686485063562832	NA	NA	NA	NA	0.897708	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GSPT2	-0.12848247263003218	0.8977671680729709	0.04683628107455443	NA	NA	NA	NA	0.897767	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SCUBE3	-0.12847819790627407	0.8977705507740675	0.04683464469743487	NA	NA	0.902401	0.904098	0.983577	NA	NA	2.0	2.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PRDM9	-0.12845428400091188	0.8977894745092488	0.04682549047964118	NA	0.457522842743095	0.920269	NA	0.534903	NA	6.0	3.0	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF566	-0.1283733864429039	0.8978534914167926	0.04679452420156238	NA	0.897853491416793	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TOX4	-0.12828492980340148	0.8979234908358928	0.04676066658809756	NA	0.897923490835893	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PPM1A	0.12815774103319158	0.898024141993543	0.046711987838660395	NA	0.484423082170822	0.326807	NA	0.952644	NA	2.0	2.0	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KIAA0100	-0.1280321194635079	0.8981235545535173	0.04666391347778704	NA	0.584159297242137	0.872347	0.919332	0.816653	NA	8.0	5.0	3.0	22.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ATRX	-0.1278467083228531	0.8982702854305356	0.04659296644052029	NA	NA	NA	NA	0.89827	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF391	-0.12778481070664277	0.8983192708103093	0.04656928370223314	NA	0.94461798609934	NA	NA	0.91142	NA	5.0	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
STAR	0.12765482200207534	0.8984221443053267	0.04651955212606626	NA	0.898422144305327	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ME2	0.12741316643890277	0.8986133958605881	0.04642711155540138	NA	0.879001300287609	0.898788	0.907254	0.729127	NA	11.0	7.0	3.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TBX20	-0.12740769668647983	0.8986177248117763	0.04642501940421188	NA	NA	NA	NA	0.898618	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZWINT	-0.1273775196857055	0.8986416079878117	0.04641347701700729	NA	0.898641607987812	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OR6C75	0.12735880551394677	0.8986564191101492	0.04640631917383924	NA	0.898656419110149	NA	NA	NA	NA	8.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MUS81	0.1273204812429027	0.8986867505368272	0.046391661125828994	NA	0.898686750536827	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MYO3B	-0.12725251085827569	0.8987405454983746	0.046365665242699014	NA	0.898740545498375	NA	NA	NA	NA	21.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RASGRF2	0.12715322488964537	0.8988191259232007	0.04632769482597027	NA	0.725304383499453	NA	NA	0.59528	NA	2.0	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
POM121C	-0.12708005222969534	0.8988770394615663	0.04629971286702451	NA	0.679750837711769	0.676963	0.69546	0.520999	NA	4.0	4.0	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LCN8	-0.12696029713260226	0.8989718224915111	0.046253920645228375	NA	NA	0.898972	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GPM6B	-0.12684854843193583	0.8990602699677375	0.046211193653807624	NA	NA	NA	NA	0.89906	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FAM71B	0.12667963148623734	0.8991939676605472	0.04614661527648762	NA	0.77790361887995	NA	NA	0.918042	NA	3.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SMURF1	0.12649066325373956	0.8993435393289145	0.04607438086367351	NA	0.899343539328914	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
AURKA	-0.12648130820553377	0.8993509441064715	0.04607080509907051	NA	NA	0.899351	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GRK7	0.12641103639097317	0.8994065664575045	0.046043946025526764	NA	0.555704760441924	NA	0.904197	0.353125	NA	5.0	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SNX33	-0.12635098326940533	0.8994541007832519	0.046020993836117255	NA	0.899454100783252	NA	NA	NA	NA	5.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TTLL4	-0.12632601455994477	0.8994738645709393	0.046011451148361256	NA	0.899473864570939	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
VSIG10	-0.1262370578412704	0.8995442780760169	0.045977454607695686	NA	0.635912342690918	NA	NA	0.514435	NA	3.0	NA	NA	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CEP120	-0.12619818033717303	0.899575051731611	0.04596259752891009	NA	0.899575051731611	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SRP9	-0.12612590998398657	0.8996322580417059	0.045934980494811053	NA	NA	0.899632	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CEACAM3	-0.12610608106065024	0.8996479539125082	0.045927403431457625	NA	0.899647953912509	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ATP6V0A4	0.1260961840432792	0.8996557880543079	0.04592362160799476	0.701773	0.837883254825452	NA	NA	NA	2.0	9.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HMGCL	-0.1260148346472343	0.8997201818353545	0.0458925376497144	NA	0.899720181835354	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF347	0.1260022682699673	0.8997301290676001	0.04588773615222561	NA	0.706542945859624	0.586201	0.8953	0.581323	NA	7.0	3.0	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RNF126	-0.1258791761844797	0.8998275665388485	0.04584070620010073	NA	NA	0.899828	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TBP	-0.12572396007928147	0.8999504349558248	0.045781408802831096	NA	NA	0.901424	0.902824	0.977504	NA	NA	8.0	2.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MBD2	-0.12564909503138458	0.900009698670639	0.0457528104979583	NA	NA	NA	NA	0.90001	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CYP1B1	0.12546580652051267	0.9001547935375095	0.04568280145107001	NA	0.90015479353751	NA	NA	NA	NA	12.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IDH3A	-0.1253978426029416	0.9002085959881059	0.045656844349798366	NA	0.900208595988106	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KCTD5	-0.12531327146692106	0.9002755458939535	0.045624546398363386	NA	NA	0.900276	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HLA-DQA2	-0.1252631011154295	0.9003152630933056	0.04560538717525512	NA	NA	NA	NA	0.900315	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZFPM2-AS1	-0.1251572094924724	0.9003990926794292	0.04556495130425391	NA	NA	NA	NA	0.900399	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZFPM2	-0.1251572094924724	0.9003990926794292	0.04556495130425391	NA	NA	NA	NA	0.900399	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CCDC171	-0.12507735251608312	0.9004623125538004	0.04553445918251982	0.724498	0.596570165449965	NA	NA	NA	3.0	17.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LNX2	-0.1250019391406327	0.9005220151700749	0.04550566546520249	NA	0.900522015170075	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
BRPF1	-0.12497181798821609	0.9005458613837853	0.045494165311139284	NA	NA	NA	NA	0.900546	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LUM	-0.12491302082815811	0.9005924099824099	0.04547171750704912	NA	NA	NA	NA	0.900592	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KRTAP4-11	-0.12487855084396869	0.9006196993753719	0.04545855788779358	NA	NA	NA	NA	0.90062	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HS6ST2	-0.12486131299825116	0.9006333463750877	0.04545197711705155	NA	NA	NA	NA	0.900633	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IL13RA1	-0.12485800394934281	0.9006359661135506	0.04545071385458374	NA	NA	NA	NA	0.900636	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RHEX	-0.12484486856774248	0.9006463652646907	0.04544569932257174	NA	NA	NA	NA	0.900646	NA	NA	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SPTBN1	-0.12483796783582407	0.900651828512439	0.04544306493548518	NA	0.900651828512439	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
HOXB-AS1	-0.12483516483516482	0.9006540476243385	0.04544199488062611	NA	NA	NA	NA	0.900654	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CFHR3	-0.1248335415991579	0.9006553327269025	0.045441375205895855	NA	0.741656068541329	0.919645	NA	0.656322	NA	5.0	2.0	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
G3BP1	-0.1248244700030379	0.900662514639554	0.0454379121135397	NA	NA	NA	NA	0.900663	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PHB	-0.1248216527226359	0.9006647450603651	0.045436836618295465	NA	NA	NA	NA	0.900665	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CDYL2	-0.12481142065472592	0.9006728457221868	0.04543293055121849	NA	NA	NA	NA	0.900673	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
WDR45	-0.1247694089658677	0.9007061062122902	0.045416893006976676	NA	NA	NA	NA	0.900706	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SNX22	-0.12476414460579	0.9007102739979109	0.0454148834257197	NA	NA	NA	NA	0.900711	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ACBD6	-0.124684838909779	0.9007730605242915	0.04538461077047669	NA	NA	NA	NA	0.900773	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ATP6V0A2	0.12468083003348587	0.9007762343785972	0.045383080546002416	NA	0.900776234378598	NA	NA	NA	NA	6.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NEUROG1	0.12467982495311246	0.9007770301077329	0.045382696898425036	NA	NA	NA	NA	0.900777	NA	NA	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FTL	-0.12466027217972321	0.90079251019452	0.04537523349929357	NA	NA	NA	NA	0.900792	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF512B	-0.12463537481793585	0.9008122216892206	0.045365730201231164	NA	NA	NA	NA	0.900812	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DEF6	-0.12461949254316107	0.9008247958797447	0.04535966804608462	NA	NA	NA	NA	0.900825	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
WDFY1	-0.12460839986906336	0.900833578099795	0.04535543409167704	NA	NA	NA	NA	0.900834	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ANKRD10	-0.1246015017553212	0.9008390394358252	0.045352801173711085	NA	NA	NA	NA	0.900839	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FARSA-AS1	-0.12453750427612484	0.9008897073858692	0.045328374842990606	NA	NA	NA	NA	0.90089	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FUT9	-0.12451262892231871	0.9009094017578275	0.04531888082445879	NA	NA	NA	NA	0.900909	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SLC35F1	-0.12451177724721574	0.9009100760490663	0.04531855577417736	NA	NA	NA	NA	0.90091	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CINP	-0.12450469263174388	0.9009156851087724	0.045315851868248644	NA	NA	NA	NA	0.900916	NA	NA	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ADCY3	-0.12449939468143217	0.900919879626124	0.045313829868266306	NA	0.900919879626124	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SEPT8	0.12449156587946172	0.9009260778859429	0.045310841965748264	NA	0.900926077885943	NA	NA	NA	NA	2.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
H3C12	-0.12443147537446178	0.9009736532542384	0.0452879087030667	NA	NA	NA	NA	0.900974	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SLC66A3	-0.12442799752672852	0.9009764067764675	0.045286581430423106	NA	NA	NA	NA	0.900977	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ATG101	-0.12442483947172779	0.9009789071096913	0.04528537620528389	NA	NA	0.900979	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C12orf66	-0.12442066652717855	0.9009822109649611	0.045283783666911895	NA	NA	NA	NA	0.900982	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FBLL1	-0.12441713249939389	0.9009850089704895	0.045282434964951206	NA	0.900985008970489	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CSDC2	0.12437351605830939	0.9010195416365119	0.04526578978356617	NA	0.76975698993499	NA	NA	0.907017	NA	2.0	NA	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IQSEC2	-0.12436259215834343	0.9010281905005496	0.0452616210217078	NA	NA	NA	NA	0.901028	NA	NA	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TBCEL	-0.12435041569137348	0.9010378310830233	0.04525697429764715	NA	NA	NA	NA	0.901038	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ATOH8	-0.12433931303886193	0.9010466214975499	0.04525273739463507	NA	NA	0.901047	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
OTOAP1	-0.12432720035395156	0.9010562116090082	0.045248115091833366	NA	NA	NA	0.901056	NA	NA	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LCE3D	-0.12428878031608502	0.9010866304307174	0.045233453960531925	NA	NA	NA	NA	0.901087	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CERS6	-0.12420127933240227	0.9011559093225551	0.04520006506887205	NA	NA	0.901156	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
IVL	0.12419617917581874	0.9011599473940574	0.04519811900357563	NA	0.901159947394057	NA	NA	NA	NA	4.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MYO15A	0.12418546050355199	0.9011684339585051	0.04519402910725248	0.904445	0.725220480901593	0.37605	0.51355	0.326543	3.0	28.0	14.0	6.0	42.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CREG1	-0.1241638121514666	0.9011855741881727	0.045185768901843594	NA	NA	NA	NA	0.901186	NA	NA	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PPP6R1	-0.12413614041161178	0.9012074835430636	0.04517521059227752	NA	NA	NA	NA	0.901208	NA	NA	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
NCF1	-0.12409889097549587	0.9012369762460198	0.04516099820633475	NA	NA	NA	NA	0.901237	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
STOML2	-0.12407656078332288	0.9012546565179426	0.04515247839476363	NA	NA	NA	NA	0.901255	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DHDDS	-0.12405903828574348	0.9012685302582818	0.04514579300073707	NA	NA	NA	NA	0.901269	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C7orf26	-0.12404537350382702	0.9012793496064939	0.04514057951012319	NA	NA	NA	NA	0.901279	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FLG-AS1	-0.12403736953880047	0.9012856869049313	0.04513752580200639	NA	NA	NA	NA	0.901286	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PRKAA1	-0.12401860230058674	0.9013005462635705	0.045130365714635225	NA	NA	NA	NA	0.9013	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
TMED4	0.12401458607005811	0.9013037262037109	0.045128833453254434	NA	0.901303726203711	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
GHRHR	-0.12401412759914314	0.9013040892083889	0.04512865853896947	NA	0.901304089208389	NA	NA	NA	NA	7.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
AFF2	-0.12398822266767366	0.9013246000551481	0.045118775474730956	NA	NA	NA	NA	0.901325	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
ZNF534	-0.12397549236873875	0.901334679596813	0.04511391877288538	NA	0.336445593260539	NA	0.903666	0.291465	NA	12.0	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KRTAP5-8	-0.12390133599813766	0.9013933951270707	0.04508562850419816	NA	NA	NA	NA	0.901393	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
FGD5	-0.12386964810154254	0.9014184851340071	0.04507354021957634	NA	NA	NA	NA	0.901419	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
SPAM1	-0.12382549139803117	0.9014534479217118	0.045056695822039736	NA	0.27123330092524	0.91943	NA	0.224923	NA	5.0	3.0	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
P3R3URF	-0.12379107453460983	0.9014806989447159	0.04504356725720736	NA	NA	0.902551	NA	0.958029	NA	NA	2.0	NA	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
STAT1	-0.12371279771410078	0.9015426783961148	0.0450137092597096	NA	NA	NA	NA	0.901543	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CXCL17	-0.12368523872782683	0.9015644996967634	0.04500319754906337	NA	NA	NA	NA	0.901565	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
RAD23A	-0.12368070292483162	0.9015680911683918	0.04500146749735449	NA	NA	NA	NA	0.901568	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
KLHL4	-0.12366705564025905	0.9015788971691173	0.04499626216854107	NA	NA	NA	NA	0.901579	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
DXO	0.12366003588474457	0.9015844554601985	0.04499358472376952	NA	0.901584455460198	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
C7orf33	-0.12365428498415294	0.9015890090667509	0.04499139125072062	NA	0.90158900906675	NA	NA	NA	NA	3.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LCP1	-0.12363146640465487	0.9016070770223682	0.0449826880226195	NA	NA	NA	NA	0.901607	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
XAGE5	-0.12362140455124226	0.9016150441042114	0.04497885038149823	NA	NA	NA	NA	0.901615	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MYOM1	-0.12358650394552012	0.9016426788493698	0.044965539342061954	NA	0.90164267884937	NA	NA	NA	NA	10.0	NA	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
VAV3-AS1	-0.12355811883675737	0.9016651546287535	0.044954713562034676	NA	NA	NA	NA	0.901665	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
MSMP	-0.12354396404506282	0.9016763626468075	0.04494931516095829	NA	NA	NA	NA	0.901676	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
VDAC3	-0.12350697428251109	0.9017056518970594	0.04493520815571811	NA	NA	NA	NA	0.901706	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LZTS1	-0.12348788545629268	0.9017207668722804	0.04492792829082934	NA	NA	NA	NA	0.901721	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
LYL1	-0.12346097554332636	0.901742074825856	0.04491766589290797	NA	NA	0.901742	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
CNIH3	-0.12343341656646988	0.9017638967981032	0.04490715618317506	NA	NA	NA	NA	0.901764	NA	NA	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
PTGER4	-0.12342836445681366	0.9017678972085388	0.04490522956764957	NA	NA	0.901768	NA	NA	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP3
