GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
HAUS4	7.883312892919723	0.24677739019371905	0.607694632985291	0.865903	0.673060185780695	0.0333148	3.0	30.0	60.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OFD1	2.798086568764395	0.24683300000000008	0.6075967783509902	NA	NA	0.246833	NA	NA	101.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FAM45A	2.798061581774721	0.24683608382607503	0.6075913524951229	NA	0.246836083826075	NA	NA	22.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MRPL38	7.882485046859496	0.2468398285933444	0.6075847638335324	0.166735	0.892188534622264	0.130574	22.0	45.0	95.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MRPL48	7.88122613890237	0.2469348032535749	0.6074176958283856	0.187695	0.5114463718805	0.20247	7.0	17.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MVD	7.879111510439079	0.24709440153795714	0.6071370943741904	0.494852	0.34648293091473	0.113479	28.0	70.0	131.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MESP2	7.8771296696208895	0.2472440533179442	0.6068741451999864	0.178931	0.426298584281105	0.255331	7.0	25.0	86.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PPP6R3	7.876906874747986	0.24726088145850061	0.6068445868757991	0.54549	0.0807902674946637	0.441983	16.0	51.0	134.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NKIRAS2	7.875729057591823	0.24734985966740475	0.6066883316943382	0.781969	0.677763126477698	0.0367739	4.0	19.0	46.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZBTB12	5.4138961363477875	0.2474023913293377	0.606596106905295	0.60911	NA	0.10957	3.0	NA	47.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF106	7.873759438806208	0.24749871216504923	0.6064270565327068	0.76937	0.399005861350523	0.0635507	41.0	152.0	311.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NIF3L1	7.873558305597987	0.2475139167191407	0.6064003773994545	0.892144	0.0373308831161649	0.585835	18.0	45.0	84.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CDC27	7.873415825294797	0.24752468789438398	0.6063814784209549	0.117598	0.320266148730129	0.518082	10.0	35.0	85.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MAL2-AS1	5.4121806461169735	0.2475573953690272	0.6063240953071021	0.445661	NA	0.149884	3.0	NA	27.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MFRP	7.871116798719713	0.2476985410815269	0.6060765513556581	0.786609	0.487781550411631	0.0509125	29.0	74.0	182.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF705B	2.7907590127081963	0.24773900000000001	0.6060056197704684	NA	NA	0.247739	NA	NA	3.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ST6GAL2	7.869788973318553	0.2477989964864062	0.6059004567222588	0.350373	0.345934574268733	0.161277	21.0	35.0	116.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ONECUT1	7.868381482511438	0.24790551471547176	0.6057138121435958	0.446765	0.271061380537727	0.161531	9.0	42.0	74.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
VPS36	7.8681140940709655	0.2479257547106156	0.605678356057013	0.351908	0.75857120427137	0.0732884	4.0	16.0	47.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC6A11	7.867804874263348	0.24794916279416299	0.6056373537753277	0.177381	0.77574892758108	0.1422	10.0	29.0	74.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LBHD1	7.867652250934894	0.24796071710706755	0.6056171163308205	0.304071	0.0779213465759666	0.825904	19.0	43.0	133.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRAM1	7.867213188709601	0.24799395862586798	0.6055588988810691	0.596335	0.290566286760731	0.112959	7.0	28.0	42.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CDR2L	7.866980088348113	0.24801160817457424	0.6055279915601537	0.162339	0.250527102917828	0.481315	9.0	37.0	79.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CCM2L	7.866811338669999	0.2480243859443074	0.6055056169141475	0.15597	1.0	0.125517	16.0	37.0	130.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TDP1	7.866797040354326	0.24802546864086084	0.6055037211001104	0.809493	0.102085267132116	0.236903	15.0	61.0	102.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KCTD20	7.865558706730885	0.24811925213003927	0.605339536536116	0.402645	0.066454908372186	0.732093	10.0	30.0	68.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
INAVA	5.405341839945892	0.24817615302956658	0.6052399517060676	0.244616	NA	0.274006	25.0	NA	147.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC105377785	5.405178446165815	0.24819095279399306	0.6052140537126254	0.126371	NA	0.530436	18.0	NA	194.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GDF5	7.863814084761102	0.24825142710107986	0.6051082462350277	0.116742	0.440430873287104	0.38132	11.0	45.0	91.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PRXL2B	5.4036854702720305	0.24832621777366323	0.6049774261025403	0.788511	NA	0.085074	13.0	NA	76.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RP5-994D16.12	2.785179478536951	0.24843109905673702	0.604794039319387	NA	0.248431099056737	NA	NA	7.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ITGB6	7.857358549412136	0.24874100020776302	0.6042526236709383	0.670046	0.463564617472943	0.0633259	25.0	84.0	137.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TMEM154	7.856885071064983	0.2487769382810256	0.6041898813827599	0.254889	0.366448822228584	0.210637	6.0	16.0	27.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC2A12	7.854918851096162	0.24892622349524152	0.6039293495972006	0.518769	0.42185160527259	0.0899896	9.0	44.0	94.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC2A11	7.854904931423375	0.2489272806029369	0.6039275052954728	0.30859	0.193190627586518	0.33034	33.0	57.0	127.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NUP35	7.8548835971614475	0.2489289008069715	0.6039246785929107	0.281817	0.177071596134195	0.394655	5.0	26.0	48.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
A2M	7.85446496651734	0.2489606949076575	0.6038692124710129	0.277132	0.106955166814775	0.664563	37.0	123.0	197.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PAEP	7.853824518312593	0.24900934189727866	0.603784359497302	0.54591	0.0783487287880857	0.460692	5.0	9.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZBP1	7.853657457015276	0.24902203275072934	0.6037622260819951	0.11124	0.918508750746691	0.192866	26.0	67.0	122.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TCEAL7	2.7802835056975685	0.24904	0.6037308923255411	NA	NA	0.24904	NA	NA	7.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RTN2	7.851703059121135	0.24917053771853553	0.6035033105790886	0.0879773	0.595329295622209	0.376614	14.0	42.0	102.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC100129931	5.394364707176591	0.2491721265367033	0.6035005413401191	0.431807	NA	0.156077	9.0	NA	89.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LBR	7.8513356377874635	0.2491984641879241	0.6034546385648951	0.300755	0.7636957164272	0.0858956	19.0	61.0	117.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KCNJ2	7.849234999401404	0.24935817503098182	0.6031763891755321	0.318095	0.84677599656505	0.0733221	7.0	21.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GPRASP1	2.777603002742224	0.249374	0.6031488285044253	NA	NA	0.249374	NA	NA	98.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR51A2	5.391960533118901	0.24939072094823234	0.6031197093015338	NA	0.116152639964957	0.580927	NA	8.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
REM2	7.848675034920282	0.24940076283547946	0.6031022224904647	0.822415	0.268448505182263	0.0894808	8.0	27.0	70.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C10orf82	7.8486678814818305	0.24940130692430942	0.6031012750414029	0.0964116	0.413375613712303	0.495689	9.0	24.0	37.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RP11-12J10.3	2.7769763486383745	0.24945214786252698	0.6030127522947435	NA	0.249452147862527	NA	NA	14.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
STAB2	7.847107982993627	0.24951997522662572	0.6028946813694613	0.518131	0.467288864267767	0.0816577	85.0	254.0	472.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
EMC2	7.84643723788933	0.2495710156938535	0.6028058535053992	0.319885	0.293657685129403	0.210539	2.0	11.0	39.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PYGB	7.845283843840246	0.24965880304068547	0.6026531159914436	0.24787	0.0798351769204128	1.0	23.0	68.0	200.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FER1L5	7.845192043679909	0.24966579121811677	0.6026409598632173	0.597715	0.826518554720758	0.0400582	48.0	134.0	328.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MIS18A	7.844368792265607	0.24972846727458653	0.6025319483351419	0.520376	0.332920754739117	0.114277	5.0	17.0	52.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CD177	7.843839258861969	0.24976878857411827	0.6024618325628417	0.809695	0.786123781193643	0.0311114	13.0	51.0	102.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SHROOM2	5.387365610758066	0.2498089646038775	0.6023919806610873	NA	0.0834230580520042	0.810704	NA	11.0	228.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
BLOC1S1-RDH5	5.387134846793067	0.24982998537414614	0.602355437455083	0.188377	NA	0.359063	21.0	NA	103.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
FAM86HP	2.7719728170843068	0.25007699999999994	0.6019262492227634	NA	NA	0.250077	NA	NA	3.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ALOX15B	7.839417579188333	0.2501056814650529	0.6018764426121763	0.232797	0.326748807113302	0.260916	26.0	60.0	130.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RPL12	5.3840402183424345	0.2501120289090086	0.6018654207717772	NA	0.156540031324735	0.432758	NA	10.0	23.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
F8	5.38394604917742	0.2501206157608846	0.6018505108196708	NA	0.814306688015039	0.0831961	NA	12.0	164.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PDLIM1	7.839108565204149	0.2501292392406988	0.6018355377830531	0.114364	0.424101204204144	0.409261	5.0	24.0	39.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
P2RY11	7.837018290738751	0.25028863876985125	0.6015588636620348	0.0904822	0.382330811423981	0.574395	30.0	83.0	141.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GRM1	7.836954921066149	0.250293472469608	0.6015504764301123	0.0570543	0.800455916730718	0.435112	21.0	78.0	152.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ELF5	7.836723399332226	0.25031113307754915	0.6015198338651255	0.44232	0.100520446930514	0.446978	3.0	33.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HNRNPM	7.836419061823708	0.25033434963633483	0.6014795545707954	0.583076	0.100803123364776	0.338177	15.0	40.0	118.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TPTE	2.769207581878563	0.250423	0.6013257860272536	NA	NA	0.250423	NA	NA	32.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HOXA4	7.835109196839762	0.25043429316945426	0.6013062013621409	0.508332	0.171742159842711	0.227826	8.0	12.0	73.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LINC00283	2.768936047368062	0.250457001551458	0.6012668230574753	NA	0.250457001551458	NA	NA	2.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DYSF	7.834454076544391	0.250484291286523	0.601219505012297	0.383535	0.123969574722504	0.418456	81.0	199.0	467.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
UTP14C	7.833929022593933	0.25052436865890837	0.6011500236515751	0.778258	0.0681502431363529	0.375226	22.0	60.0	133.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IRF6	7.833637574577044	0.25054661711095266	0.6011114567409597	0.0432115	0.504059710013964	0.913831	5.0	21.0	53.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ADSS2	5.379254886953365	0.25054870296300963	0.6011078411652313	0.454846	NA	0.149295	4.0	NA	37.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RP11-65B7.2	2.7680391783129443	0.2505693403050279	0.6010720704166617	NA	0.250569340305028	NA	NA	9.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
DEPTOR	7.832880056169822	0.25060445169558554	0.6010112185387723	0.110301	0.389037811787624	0.464024	16.0	48.0	81.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CENPT	7.831647498883646	0.25069857719043365	0.60084813082079	0.834614	0.0295509942897763	0.807833	25.0	73.0	159.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TLR8-AS1	2.766246787909035	0.250794	0.6006828577857445	NA	NA	0.250794	NA	NA	61.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CHRM5	7.829954834653603	0.25082788547828083	0.6006241830082579	0.665684	0.320841131408377	0.093366	15.0	40.0	119.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GSG1L2	5.375859136855615	0.2508589724724966	0.6005703609483408	0.346803	0.196139098578778	NA	12.0	34.0	NA	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ANLN	7.828839843399294	0.25091309264336575	0.6004766766111953	0.732927	0.170504129803928	0.159659	20.0	88.0	173.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CD248	7.8286121648144675	0.2509304946021548	0.6004465573673851	0.0741669	0.534327224996826	0.503525	26.0	71.0	150.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TRPM8	7.8277545306013865	0.25099605410894626	0.6003331059778505	0.545195	0.464462290199349	0.0788356	28.0	109.0	194.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNF605	7.827007574864382	0.25105316430337415	0.6002343003568166	0.484868	0.556041186133299	0.0740724	10.0	47.0	89.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NBL1	7.826623522611649	0.25108253194897984	0.6001835005170809	0.309367	0.326783352079751	0.197577	4.0	20.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PPP4R4	7.825577694192564	0.25116251816574575	0.6000451713375081	1.0	0.0223164700348012	0.895513	20.0	55.0	133.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TCF7L2	7.824586576119312	0.2512383389421276	0.5999140865888244	0.255086	0.626598729553467	0.125094	9.0	45.0	133.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
KLHL1	7.824573289523646	0.2512393554947268	0.59991232936382	0.182365	0.1933189998697	0.567152	11.0	60.0	127.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ACOX3	7.824169426128703	0.25127025651121954	0.5998589168891357	0.222823	0.482487286170065	0.186019	26.0	96.0	181.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C10orf105	7.823866812601677	0.2512934125411414	0.599818895945943	0.0585368	0.500891306917694	0.682176	32.0	20.0	114.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CH25H	7.823402132864597	0.25132897323412956	0.5997574430015447	0.306951	0.46561671787969	0.139982	5.0	24.0	40.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RTL8A	2.7616586433776646	0.25137	0.5996865548596702	NA	NA	0.25137	NA	NA	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ANKRD10	7.822023170896403	0.251434525264877	0.5995750882151785	0.0643345	0.3567863589215	0.872202	16.0	44.0	82.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
UBE2L3	2.7599725976909553	0.2515819999999999	0.5993204346906829	NA	NA	0.251582	NA	NA	5.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TEX11	5.367543936597411	0.2516201299320252	0.5992546177232234	NA	0.327734066708888	0.208416	NA	5.0	62.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ERBB4	7.8195961269179275	0.25162038865752123	0.5992541711651618	0.524524	0.758886975077054	0.0503563	24.0	92.0	188.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RBMXL1	7.819041668644975	0.25166286461833937	0.599180864233844	0.450965	0.153864742744813	0.288958	12.0	32.0	69.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
AGPAT3	7.818853120990896	0.251677310194861	0.5991559362249669	0.281896	0.721993487935185	0.0985225	6.0	20.0	56.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PTTG1IP	7.8178204454121225	0.25175644042187945	0.599019410530427	0.118978	0.803740628402459	0.209797	10.0	29.0	51.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
AQP10	5.3655144072859065	0.2518062108469494	0.598933562142006	NA	0.0796765735914823	0.858149	NA	17.0	32.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NEDD4L	7.816751983434992	0.2518383338370291	0.5988781626047728	0.14561	0.589282786988664	0.233937	15.0	74.0	202.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CD5	7.816649921262499	0.25184615761964696	0.5988646707237382	0.0332994	0.60283662228217	1.0	17.0	40.0	101.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C16orf86	7.815906328303319	0.25190316512884686	0.5987663756167863	0.543973	0.491711492027369	0.0750775	4.0	25.0	68.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CCSER2	7.815510345760838	0.2519335273293688	0.5987140327193418	0.330237	0.140634779728509	0.432479	26.0	84.0	177.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SOWAHA	7.815213706282666	0.2519562742632693	0.5986748222894077	0.286357	0.250618068669095	0.279916	12.0	19.0	103.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GABRG2	7.81485166443639	0.2519840386190075	0.5986269677868221	0.555024	0.860955644406479	0.0420469	4.0	25.0	37.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PAPSS1	7.813509249838522	0.25208700746148044	0.5984495372398241	0.638473	0.179321016123393	0.175608	6.0	49.0	86.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC4A1AP	7.8126777034460035	0.25215080748668656	0.5983396367197966	0.0879166	0.228785084764232	1.0	11.0	61.0	130.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
COL3A1	7.811745886426914	0.25222231611323787	0.5982164905778842	0.693507	0.665090582624957	0.0436284	29.0	70.0	169.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
HCFC1	5.360697853681955	0.25224829925293507	0.5981717532478623	NA	0.54111915809624	0.126662	NA	9.0	116.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
RAP2B	5.36021078775212	0.25229304188145885	0.5980947269463863	NA	0.088409981015084	0.775432	NA	4.0	8.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IL12RB2	7.810767437637441	0.25229742081081746	0.5980871891707138	0.447814	0.112678679886495	0.399001	24.0	60.0	130.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
LOC115308161	5.359684420173497	0.2523414025004171	0.5980114874836302	0.630954	NA	0.108683	9.0	NA	53.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ITGAD	7.809793278643969	0.25237221403901694	0.597958462240122	0.215035	0.552234281119302	0.169626	34.0	113.0	234.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CAPG	7.809370356445283	0.25240469036652996	0.5979025789787138	0.132833	0.745487370652545	0.203456	11.0	36.0	66.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
AMBP	7.80856402156566	0.2524666183559813	0.5977960370391568	0.0840977	0.807483411646082	0.296807	13.0	37.0	80.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
BMP6	7.806870282825022	0.25259674024096457	0.5975722583115517	0.0400988	0.621969974331652	0.808833	13.0	50.0	117.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SPANXD	2.7518644677567523	0.25260400000000005	0.5975597766461932	NA	NA	0.252604	NA	NA	31.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ST8SIA5	7.804450809220945	0.25278271010714354	0.5972526343526762	0.726092	0.110719373118052	0.251229	7.0	30.0	66.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SLC26A4-AS1	5.354164149363927	0.2528490644424347	0.5971386489455747	0.404565	NA	0.169969	2.0	NA	9.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ZNHIT3	7.803558525408137	0.25285132209327416	0.5971347712135113	0.046264	0.606418230821543	0.720217	13.0	12.0	58.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
NDUFA11	7.80345531813078	0.25285925915907514	0.5971211388158202	0.0611015	0.796032084327089	0.41545	14.0	40.0	73.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
BCAS3	7.803342142489603	0.25286796306270565	0.5971061898190012	0.14672	0.283727741317385	0.485439	14.0	70.0	142.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
AK5	7.802000175186544	0.2529711869111464	0.5969289415834574	0.582427	0.637810811091924	0.0544357	6.0	33.0	65.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
C4orf48	7.800178441300286	0.2531113683249019	0.5966883483625036	0.316578	0.274244296063502	0.233128	5.0	6.0	28.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SPAG8	7.800100933718129	0.2531173338702991	0.5966781126590105	0.469197	0.11992535122483	0.359719	24.0	50.0	134.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
USP12	5.351139476470506	0.2531275956449331	0.5966605060348693	NA	0.27075592079263	0.254353	NA	14.0	33.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CEP104	7.795605064550165	0.2534635613346591	0.5960844672922357	0.835937	0.51481481219128	0.0471391	33.0	98.0	173.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TGFBR3L	7.79552916610489	0.2534694095376184	0.5960744468657876	0.0706508	0.370880148118701	0.774233	6.0	17.0	51.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
CDK13	7.79537473032186	0.25348130961175364	0.5960540577575886	0.0683381	0.710184174788726	0.418044	29.0	83.0	239.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ACTL6B	7.793369116250492	0.25363589316274804	0.5957892874642443	0.0308328	1.0	0.658686	3.0	13.0	42.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
GNG13	7.792942344194136	0.25366879653701097	0.5957329514823835	0.0605916	0.711901493186998	0.470925	2.0	8.0	21.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
MMP10	7.792052245206483	0.25373743259895243	0.5956154587854834	0.637357	1.0	0.0318856	12.0	49.0	80.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
BFSP2	7.791861503408155	0.25375214274666696	0.5955902817718359	0.896691	0.205772587002084	0.110151	9.0	43.0	82.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
IL23A	7.79182213869388	0.2537551786673611	0.5955850858522922	0.530743	0.521769088103584	0.0733947	2.0	13.0	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PI3	7.7909231743823995	0.25382451731174505	0.5954664310240377	0.539509	0.0559348548027178	0.673816	5.0	12.0	30.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
TMEM240	7.790374734691531	0.25386682684557405	0.5953940453222611	0.0558124	0.669075419255701	0.544673	4.0	4.0	44.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
OR4K15	7.790369335459796	0.25386724339888234	0.5953933327177154	0.0747345	0.307612190669397	0.884745	11.0	33.0	77.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
SUGCT	7.78972726013266	0.2539167837186007	0.5953085916214829	0.489824	0.110736415594905	0.375104	17.0	45.0	89.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
UBALD1	7.7894737019046865	0.2539363495289868	0.595275127917382	0.836814	0.0593412269804795	0.409781	14.0	42.0	58.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
PRICKLE1	7.7889763502964655	0.2539747311507716	0.5952094907331841	0.411653	0.246597564963791	0.200505	9.0	54.0	124.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
ARMCX3	2.7409443887515197	0.253987	0.5951885116192333	NA	NA	0.253987	NA	NA	22.0	SkatO	ALL_MISSENSE_SNPEFF	0.01	2	META-GROUP1
