GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
IFIT3	1.0744595390918443	0.5843648374525551	0.2333159244279496	NA	0.584364837452555	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AC009950.1	1.0742458454150865	0.5844272783236419	0.23326952143563295	NA	0.584427278323642	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OTOP1	2.842618628169728	0.5844986069762679	0.23321651954618033	NA	0.776218502165288	0.310992	NA	4.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MED1	1.0731749353173372	0.584740296656665	0.23303697626259937	NA	0.584740296656665	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
GPR142	1.0726150955613643	0.5849040000000001	0.23291540860421475	NA	NA	0.584904	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF420	1.072225070896691	0.58501807461585	0.23283071582437792	NA	0.58501807461585	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SHBG	2.839452682896053	0.585041853584866	0.2328130636088263	NA	0.586531883597542	0.41222	NA	5.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PCNX3	1.072022660374607	0.585077284518932	0.23278676293796782	NA	0.585077284518932	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PRG4	1.0719160770710114	0.585108465084678	0.23276361866766052	NA	0.585108465084678	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
THOC5	1.0718647256065585	0.5851234883658168	0.23275246783883585	NA	0.585123488365817	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PRRX2	1.0715361349494206	0.5852196293191299	0.23268111528423585	NA	0.58521962931913	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NLRP11	2.837821034610351	0.5853219285099271	0.23260520516574004	NA	0.678340164951794	0.35672	NA	8.0	14.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TSTA3	1.0711531283204028	0.5853317115495771	0.23259794645147833	NA	0.585331711549577	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PSG6	2.8374665859555077	0.5853827790864576	0.2325600578805875	NA	0.778350780672262	0.31094	NA	11.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ELSPBP1	2.837180716351734	0.5854318585564262	0.23252364743215392	NA	0.958986824261525	0.252407	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ABHD16B	2.8368175737683177	0.5854942076085299	0.2324773971178283	NA	0.394535699979448	0.61363	NA	5.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C1orf123	1.0703021740679153	0.585580809793151	0.2324131640833747	NA	0.585580809793151	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MYO6	1.0702420801460582	0.5855984049812031	0.23240011485404538	NA	0.585598404981203	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MARCO	1.0697571472662204	0.5857404101567298	0.23229481301714203	NA	0.58574041015673	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF43	1.0690976283716722	0.585933595441215	0.2321516003088353	NA	0.585933595441215	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FMO3	1.0688608553298942	0.586002966187251	0.23210018569608143	NA	0.586002966187251	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HCN1	1.068846370346234	0.586007210324315	0.23209704032184447	NA	0.586007210324315	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CRLF1	1.0687192324949701	0.5860444633571429	0.23206943268822208	NA	0.586044463357143	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MLYCD	1.0685514268846903	0.586093636194396	0.23203299416293352	NA	0.586093636194396	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ALDH3B2	2.8330557547468698	0.5861402820580971	0.23199843102514295	0.289457	0.837964658999701	NA	3.0	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BPIFB1	1.0682976821457764	0.586168	0.23197789419297238	NA	NA	0.586168	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DUS1L	1.0680202870371487	0.586249305706338	0.2319176586104804	NA	0.586249305706338	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BPIFB6	1.0676306321268603	0.5863635342937199	0.2318330461217881	NA	0.58636353429372	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FMO5	1.0676173689036212	0.5863674228418408	0.2318301660494556	NA	0.586367422841841	NA	NA	9.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CPAMD8	2.8312555014104137	0.586449593482435	0.2317693104251832	0.896681	0.270746413249011	NA	3.0	23.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RALGAPA1	2.831154784128141	0.5864669006883271	0.23175649378554342	NA	0.296849743924851	0.817873	NA	8.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PRSS33	2.8306547877821693	0.5865528235905231	0.2316928702307349	NA	0.869235318705756	0.279379	NA	7.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
IFNA10	1.0668431480891218	0.586594455714254	0.2316620461356996	NA	0.586594455714254	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
WDR64	2.8290374054888394	0.5868308091476735	0.23148709337752255	0.704132	0.345166191879961	NA	5.0	14.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SEPT11	1.0658747128879926	0.5868785638536338	0.23145175310373417	NA	0.586878563853634	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TP53BP2	1.0656262116986692	0.5869514883945518	0.2313977917560994	NA	0.586951488394552	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TRAPPC2L	2.8279257744415385	0.587021907550485	0.23134569065911645	NA	0.768091236253248	0.3166	NA	6.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AC037459.4	1.064581276674431	0.587258231603131	0.23117088699861219	NA	0.587258231603131	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LPL	1.064084901142144	0.587404	0.23106310042130013	NA	NA	0.587404	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MATR3	2.825645458900148	0.5874140096082725	0.23105569992589867	NA	0.274724834566118	0.886178	NA	2.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DUSP23	1.0636919082248983	0.58751943414661	0.23097776309360676	NA	0.58751943414661	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SP1	1.0632755681609796	0.5876417508168839	0.2308873559974292	NA	0.587641750816884	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TM2D2	2.823260312536469	0.5878242772035809	0.2307524814858878	NA	0.76558801568013	0.318377	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CRB2	2.822760738934159	0.5879102266414813	0.23068898523474055	NA	0.53550893452496	0.45528	NA	6.0	18.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KPRP	1.0622240638929483	0.587950785952235	0.23065902474677732	NA	0.587950785952235	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CCDC179	1.0612749114596343	0.588229879632186	0.2304529189146406	NA	0.588229879632186	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
REG1B	1.06088791606393	0.5883437117724761	0.2303688839322024	NA	0.588343711772476	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C1orf185	1.060287041326386	0.5885204987645543	0.2302384056407871	NA	0.588520498764554	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SCUBE3	1.0601562048433784	0.588559	0.23020999485948632	NA	NA	0.588559	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
HAVCR1	2.8187868844412205	0.588594133489038	0.2301840708229449	NA	0.754442240002794	0.323804	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC25A39	2.818456785072788	0.5886509619061016	0.23014214197047106	NA	0.303317987698017	0.80553	NA	5.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DNAJC3	2.8177184015981234	0.5887780885314028	0.2300483607068521	NA	0.271255955989259	0.901075	NA	2.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NEK1	1.0591516997872044	0.588854679492349	0.22999186935801616	NA	0.588854679492349	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NETO2	1.0589468362769476	0.588915	0.2299473838119923	NA	NA	0.588915	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PIH1D1	1.0588495162122913	0.5889436573201661	0.22992625102846284	NA	0.588943657320166	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LRRC61	1.0587352705066655	0.5889773004229041	0.22990144288869563	NA	0.588977300422904	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
OR5M10	1.0586749628093997	0.5889950606230369	0.2298883472386264	NA	0.588995060623037	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF653	2.8158999644879077	0.5890912248011313	0.22981744653718772	NA	0.496993983895566	0.492248	NA	3.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MORN1	1.0577900882680498	0.589255711646712	0.2296961991733838	NA	0.589255711646712	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ASCC1	2.814722249141745	0.5892940723174771	0.22966792743150583	NA	0.89189422711082	0.274459	NA	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RLN1	1.0564288481437738	0.589656907421247	0.22940060963612463	NA	0.589656907421247	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC28A2	1.0563108200835212	0.5896917064785518	0.22937498016848598	NA	0.589691706478552	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MFSD4A	2.8122531434395848	0.5897194587253688	0.2293545417530956	NA	0.72182335282968	0.339544	NA	4.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CAPN2	1.0560711650745938	0.5897623719978942	0.229322939744517	NA	0.589762371997894	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
IL12RB2	1.055844255077419	0.589829287282841	0.22927366686468623	NA	0.589829287282841	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
INPP4A	1.0550645651416461	0.590059274089087	0.22910435934633544	NA	0.590059274089087	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CAPN14	2.8102443515494113	0.5900656525471595	0.22909966470921453	NA	0.381773320947566	0.642625	NA	9.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RMND1	2.8094652269616343	0.5901999533408315	0.2290008291698787	NA	0.432996261746471	0.566824	NA	5.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BAD	2.809366509876208	0.5902169706723606	0.2289883072667613	NA	0.270626293555256	0.906951	NA	4.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CYP7A1	2.809316131276284	0.5902256552738108	0.2289819169951725	NA	0.592198715061691	0.414474	NA	6.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KLF11	1.0544924454527456	0.590228090497896	0.22898012513439653	NA	0.590228090497896	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AMBN	2.809181919207301	0.5902487919593484	0.22896489310298512	0.567935	0.432210450175505	NA	3.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CD80	1.0543845879706224	0.590259921614054	0.22895670417973754	NA	0.590259921614054	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KRTAP10-5	1.0543561202362572	0.590268323355176	0.228950522489764	NA	0.590268323355176	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C10orf71	1.0541968168302989	0.590315341104843	0.22891593019468595	NA	0.590315341104843	NA	NA	11.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PPP1R16A	2.8087193323574193	0.5903285402748104	0.2289062196854067	NA	0.491396355804211	0.499646	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SAMD3	4.643072940301428	0.5903358646877896	0.22890083127507307	0.463265	0.348992213946552	0.60691	2.0	6.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KRT23	2.8086625525263362	0.5903383292802484	0.2288990181433718	NA	0.760332689542086	0.322926	NA	2.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MSH6	1.0540944307809545	0.5903455619062049	0.22889369734655896	NA	0.590345561906205	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CASP7	1.0538084906736673	0.5904299696766069	0.22883160624118412	NA	0.590429969676607	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TMEM33	1.0537913900705314	0.5904350180524851	0.22882789289239439	NA	0.590435018052485	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
AL356053.1	1.0537251525733176	0.59045457284523	0.22881350960262697	NA	0.59045457284523	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MYL7	1.0535947770145822	0.5904930645222312	0.22878519890975996	NA	0.590493064522231	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CCDC50	2.8074909610414487	0.5905403328606971	0.22875043549219545	NA	0.317508510230277	0.773759	NA	6.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PENK	4.640802911624858	0.5906360061517735	0.228680081251091	0.747497	0.437831915150133	0.300155	2.0	6.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KCNK4	2.8064486249139096	0.5907200790907484	0.22861826684306963	NA	0.806475140793079	0.304787	NA	5.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PTGFRN	2.8059416673985584	0.5908075113919965	0.22855399180396377	NA	0.27562062872352	0.892043	NA	2.0	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DIABLO	1.0522125514515506	0.590901302879643	0.22848505244237488	NA	0.590901302879643	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF18	1.052010507202361	0.5909610000000001	0.22844117909111314	NA	NA	0.590961	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SORT1	1.0519974184278569	0.5909648674902901	0.22843833689984216	NA	0.59096486749029	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
FAM76A	1.051940897782537	0.590981568584114	0.22842606359765422	NA	0.590981568584114	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ACTL7A	2.8048255254107453	0.5910000289737534	0.22841249782747408	NA	0.283334582425332	0.868241	NA	5.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MS4A13	1.0517115408103164	0.5910493453419121	0.22837625936394343	NA	0.591049345341912	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C9orf24	1.0513718605487465	0.5911497377651151	0.2283024987323378	NA	0.591149737765115	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DHX32	1.0513270056572137	0.5911629958924709	0.22829275861639842	NA	0.591162995892471	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KRT2	1.051258261328483	0.5911833157933499	0.22827783097508347	NA	0.59118331579335	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SERPINA3	1.0512423540109386	0.5911880178824152	0.22827437674496762	NA	0.591188017882415	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF574	1.0512005602006713	0.5912003720114221	0.22826530133437922	NA	0.591200372011422	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC47A1	1.0510303295982053	0.5912506943507448	0.22822833622872832	NA	0.591250694350745	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
STBD1	2.8028910220854	0.5913337744989808	0.2281673152176389	NA	0.376371055124932	0.65425	NA	9.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
BCL2L12	1.0507471135930406	0.591334426109001	0.22816683665461338	NA	0.591334426109001	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SLC22A9	1.0504769322547878	0.5914143152683201	0.2281081675224551	NA	0.59141431526832	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KIAA1671	2.802335779338058	0.5914295835038539	0.22809695571259928	NA	0.490332338646283	0.502331	NA	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
IPP	2.802169217833487	0.591458325737165	0.22807585042742476	NA	0.959638660129672	0.25669	NA	5.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TICAM2	2.8002802268002247	0.5917843422734449	0.22783652980431615	NA	0.71467366615358	0.345	NA	5.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TBC1D20	2.7990142172870662	0.5920028891555291	0.22767617378173918	NA	0.530201232271619	0.46533	NA	2.0	3.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
KDELR3	1.0483022639588135	0.592057729988926	0.22763594430199938	NA	0.592057729988926	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
STXBP2	2.7979612097433675	0.592184696325952	0.22754282016028	NA	0.300941870199192	0.820253	NA	6.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CLDN25	1.0476741873986402	0.5922436879775987	0.22749955920985154	NA	0.592243687977599	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF397	2.797527784097353	0.5922595374265032	0.22748793690599758	NA	0.730554858883786	0.337965	NA	7.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RNF217	1.0475823097060015	0.592270895594303	0.2274796082223899	NA	0.592270895594303	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CCDC134	1.047577341409148	0.5922723668849439	0.227478529370436	NA	0.592272366884944	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PIK3C2A	1.0472231608405635	0.5923772618544398	0.22740162003716918	NA	0.59237726185444	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DNAJC28	2.79632500986225	0.5924672488154286	0.2273356521564492	0.818816	0.301716748580245	NA	4.0	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
EPOR	2.7962490177631745	0.5924803733582861	0.2273260316189097	NA	0.483862851918824	0.510599	NA	2.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CYP39A1	1.0468574304474485	0.5924855969439222	0.22732220269137188	NA	0.592485596943922	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
UNC5B	2.795246673680008	0.5926535007976366	0.2271991458826221	NA	0.746807998103091	0.330987	NA	4.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
IQSEC1	1.0461694194221318	0.5926894503167732	0.2271728029954801	NA	0.592689450316773	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PGS1	2.7948267684279737	0.5927260352473627	0.22714599613548148	0.496035	0.49842378298216	NA	2.0	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
COL16A1	2.794022143296063	0.5928650383242221	0.22704415955646204	0.400817	0.617077437353342	NA	2.0	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
DYNC2I1	1.0451892147319792	0.59298	0.22695995425144577	0.59298	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPPL2A	1.0450766387549817	0.593013378590818	0.22693550868864326	NA	0.593013378590818	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PADI3	2.7926143741351286	0.5931082758175494	0.22686601608330703	NA	0.398497653984682	0.621106	NA	5.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
TRANK1	1.0444696643561704	0.5931933778726541	0.2268037058726131	NA	0.593193377872654	NA	NA	23.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PATE1	1.0440299016330992	0.593323824381087	0.22670821261062482	NA	0.593323824381087	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF518A	2.7911899454870928	0.5933544412389407	0.226685802606486	NA	0.279421479725219	0.886423	NA	2.0	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZFYVE27	1.0436500339178796	0.5934365273665809	0.22662572538433845	NA	0.593436527366581	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
RIN2	1.0435756432501189	0.5934586008468661	0.22660957165608148	NA	0.593458600846866	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
REG3G	1.0433350372218242	0.5935299999999999	0.22655732472088114	0.59353	NA	NA	2.0	NA	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
C17orf105	1.0432187995918383	0.5935644962626943	0.2265320840402347	NA	0.593564496262694	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ERVW-1	1.043139454417414	0.5935880449690539	0.22651485445452582	NA	0.593588044969054	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MRPL34	1.043104760002	0.5935983421534758	0.22650732065794227	NA	0.593598342153476	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SYCP1	1.0426544797645851	0.5937320000000001	0.22640954354673243	NA	NA	0.593732	NA	NA	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
SPRTN	1.0426205145085423	0.59374208321532	0.2264021680850946	NA	0.59374208321532	NA	NA	2.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
REC8	2.7887690882562177	0.5937729203991149	0.22637961271742038	NA	0.623725096361495	0.397588	NA	2.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
MKNK1	2.7885283080897985	0.5938145504704657	0.22634916492183516	NA	0.271986750704629	0.911866	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ZNF705G	1.0422704400769622	0.593846019272537	0.2263261503881493	NA	0.593846019272537	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
URB2	2.787768935326687	0.5939458527188733	0.22625314582231965	0.838766	0.295803187532631	NA	2.0	15.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
LRRN4	2.787092289491464	0.5940628626218658	0.22616759635672096	NA	0.528033316266585	0.470034	NA	9.0	2.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CCDC74A	1.0413474347927931	0.5941201440292071	0.22612572233730815	NA	0.594120144029207	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
EFHC1	2.7866888249077237	0.5941326376058198	0.2261165897832486	NA	0.290851376139566	0.853507	NA	7.0	15.0	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
NSMCE1	1.0410543649368948	0.594207209760635	0.22606208302669378	NA	0.594207209760635	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
ANGPTL6	2.7859820087053406	0.5942548836603148	0.2260272404992166	0.251051	0.989167270110789	NA	3.0	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
PCDH17	1.0408796201267145	0.59425912934181	0.22602413767329252	NA	0.59425912934181	NA	NA	3.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
CORO7	2.785387548905267	0.594357706763428	0.22595210162425358	0.496073	0.500743347906405	NA	2.0	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.001	2	META-GROUP1
