GENE	TEST_STAT	META_PVAL	-log10	GNE_PVAL	UKB_CASE_PVAL	GNE_NUMVAR	UKB_CASE_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
TPST2	1.7228457791748357	0.7865635962588435	0.10426615748101045	0.859393604105035	0.491696	49.0	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TBC1D12	1.7222375245380268	0.7866742968652194	0.10420503937194145	0.422688929268615	1.0	36.0	37.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ATM	1.7222000639792814	0.7866811144025441	0.1042012756719928	0.497705552542642	0.849291	253.0	151.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
AKAP8L	1.7219685435011276	0.7867232489149141	0.10417801555316897	0.485882856806809	0.870057	51.0	54.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ASIC4	1.7218550790381988	0.7867438980742972	0.10416661675657672	0.618957688458969	0.683035	73.0	53.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SLC35B1	1.7216136019515034	0.786787843352276	0.10414235897869477	0.781869241993608	0.540782	34.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ADH6	1.721437251200214	0.7868199360531043	0.1041246446752153	0.531927754878264	0.794954	32.0	24.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ERCC1	1.7212389744431438	0.7868560183502242	0.10410472908523316	0.42290001999561	1.0	40.0	51.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CDK4	1.7204652297784084	0.7869968184404543	0.10402702334175815	0.898792994218319	0.470702	29.0	18.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MYT1L	1.720358457660236	0.7870162473132808	0.10401630189040281	0.586033426556434	0.721949	66.0	40.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FCAR	1.7199756083163864	0.7870859114099273	0.10397786126872847	0.5802184532074	0.729324	30.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MID2	1.7199406208117223	0.7870922777039121	0.10397434851983271	0.522870332268336	0.80933	3.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
OR4X2	0.4787491288492539	0.78712	0.10395905243760994	NA	0.78712	NA	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PRR11	1.7193818961725618	0.7871939402635771	0.10391825771723766	0.531890576192995	0.795827	35.0	24.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
P2RX1	1.7190664097594461	0.7872513424442069	0.10388659011902823	0.505103002896869	0.838165	41.0	20.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SLC6A9	1.71833100968423	0.7873851414059718	0.10381278495635772	0.867562445656305	0.488167	83.0	38.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MEF2C	1.7182660778569954	0.7873969547395424	0.10380626917795861	0.743165203737646	0.569899	12.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PSEN1	1.7177328514909171	0.7874939645828171	0.10375276599350201	0.721628374320637	0.587064	25.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
H2AFJ	0.47774427054374863	0.787515571399695	0.10374085022902214	0.787515571399695	NA	12.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GAPT	1.71759226508172	0.787519540752856	0.10373866123887039	0.579053225522435	0.731663	13.0	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SULF2	1.7175856577533373	0.7875207427832153	0.10373799835404446	0.502737189379263	0.842733	97.0	68.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
BRMS1L	1.7167582133155381	0.7876712694619854	0.10365499525898063	0.698142407880607	0.607109	14.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PSMD6	1.7167452893973592	0.7876736204683314	0.10365369899796562	0.483475949475868	0.876675	37.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
C21orf91	1.7159406371264287	0.7878199908417857	0.10357300321445773	0.674706245423966	0.628454	20.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KRTAP3-1	1.7156777212915495	0.7878678144686748	0.10354664071143023	0.628772625303032	0.674453	11.0	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TMEM199	1.7152597714295381	0.7879438361899749	0.10350473746229863	0.68528857163264	0.61896	25.0	19.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
APOA4	1.7152219257648238	0.7879507198821168	0.10350094336389164	0.856441857149756	0.495275	61.0	43.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PTPRF	1.7151237053017878	0.7879685849563818	0.10349109678970657	0.612633912477742	0.692412	200.0	126.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
HUWE1	0.47657275473497873	0.7879769999999999	0.10348645880341661	NA	0.787977	NA	39.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TARS2	1.714679867840697	0.7880493116237475	0.10344660599263364	0.720345428049688	0.589008	46.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CCDC18	1.7146555056854953	0.7880537426091622	0.1034441640805901	0.814118978866936	0.52117	101.0	71.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZFAND1	1.7132136595582754	0.7883159693561229	0.10329967560254015	0.551870564129332	0.769384	35.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RNF125	1.7132054284590232	0.7883174662451564	0.10329885094586018	0.546553524363887	0.776872	21.0	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
URB2	1.7130334960384856	0.7883487332492323	0.10328162588282283	0.62894705029721	0.675158	152.0	86.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TMPRSS11A	1.7129202262323595	0.7883693318377973	0.10327027844722556	0.881710595437181	0.481635	42.0	27.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CXorf57	0.4754181033440308	0.788432050713138	0.10323572943961123	0.788432050713138	NA	12.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LOC105379176	0.4752558910303667	0.788496	0.10320050548325072	NA	0.788496	NA	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
AP1G2	1.711271672768791	0.7886691060128427	0.1031051711568988	0.791879597897428	0.536714	110.0	58.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
POMK	1.71104557024633	0.7887102174171694	0.10308253303075979	0.741784245822743	0.573025	38.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ATXN3	1.710554505137838	0.7887995033062991	0.10303337153464617	0.720034576283089	0.590479	22.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TULP4	1.7103693870674261	0.7888331606740044	0.10301484097375482	0.673435769754646	0.631396	188.0	108.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MRS2	1.7103422844085658	0.7888380883180715	0.10301212805288687	0.525531807870859	0.809105	26.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
COX6C	1.710124834342328	0.7888776233849757	0.10299036258363987	0.627233294596596	0.677988	10.0	5.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ADAMTS9-AS2	0.4742567696784746	0.7888900000000001	0.10298354903831142	NA	0.78889	NA	6.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
METAP2	1.7098927382667428	0.7889198204706376	0.10296713278119458	1.0	0.425306	22.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
HLA-DOA	1.709446992845563	0.7890008585353208	0.10292252422156896	0.561614870309702	0.75746	29.0	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TMC5	1.709365332302336	0.7890157043729632	0.10291435261485826	0.714696635239023	0.595243	89.0	56.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
AGTR2	1.7092616563301781	0.7890345524538545	0.10290397827159445	0.774512011888407	0.549301	18.0	18.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MVB12B	1.7091525677844228	0.7890543843501852	0.10289306268510033	0.636308805450414	0.668643	18.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
VSIG8	1.708688291458277	0.7891387860186503	0.10284661060356684	0.741393697186517	0.574003	31.0	37.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SPR	1.7086469647480413	0.7891462987173943	0.1028424760861209	1.0	0.425571	20.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DLGAP4	1.7085266606632872	0.7891681684019938	0.10283044060961608	0.934613019102529	0.455372	79.0	49.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LRRFIP2	1.7084659288015929	0.7891792085625073	0.1028243650385974	0.526044586185328	0.809075	81.0	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CCKBR	1.7083924164471864	0.7891925719523623	0.10281701107225652	0.763171218589128	0.557706	52.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CD200R1	1.7082215545510002	0.7892236316338955	0.10279991919462543	0.775328466523834	0.549008	30.0	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CCDC169	1.7081537458523948	0.7892359579346623	0.10279313632296908	0.559291921370432	0.761098	26.0	14.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PCDHA2	1.7078116454449783	0.7892981440367884	0.10275891839763607	0.863073098312455	0.493294	104.0	641.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CDKN1A	1.707805532354405	0.78929925524159	0.10275830698130689	0.601240868104602	0.708119	22.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GGH	1.7075868077326923	0.7893390134471834	0.10273643145776773	0.723697183270041	0.588363	21.0	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CNTN5	1.7070154772509196	0.7894428623231831	0.10267929754388676	0.928369523840039	0.458781	84.0	57.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
C1QTNF5	1.706805581889855	0.7894810130392742	0.10265831028067438	1.0	0.425963	12.0	65.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TRPT1	1.7066150330844692	0.7895156467173511	0.1026392586694043	0.727892726095476	0.585256	19.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
HARS1	0.47258423213896983	0.78955	0.10262036212622	NA	0.78955	NA	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CASTOR1	0.47240185808459206	0.789622	0.1025807601034907	NA	0.789622	NA	18.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
WDTC1	1.705986507779218	0.7896298818936419	0.10257642505984771	0.93397744571409	0.456261	41.0	28.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PAPLN	1.705877039409332	0.7896497772599582	0.10256548279543368	0.814202293588974	0.523409	162.0	109.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ATN1	1.7055213139167549	0.7897144274144505	0.10252992772171125	0.658672126527843	0.647115	85.0	82.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ADIPOQ	1.705339974050177	0.7897473836655893	0.10251180418378783	0.572108605956894	0.745095	28.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FAM83H-AS1	0.4720778608008937	0.78974992805338	0.10251040498725977	0.78974992805338	NA	30.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CXCR4	1.7050746736015034	0.7897955977713659	0.10248529129956593	0.599112164617929	0.711606	22.0	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SULT1B1	1.704241039230769	0.7899470902568018	0.10240199627794641	0.46177683250973	0.923627	47.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DDX60L	1.7034063593570425	0.7900987617580646	0.10231861882889486	0.462621228391745	0.922326	168.0	100.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TSC22D1	1.7031745370981821	0.7901408847325682	0.10229546566293903	0.489784566071845	0.871275	96.0	51.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
AIFM2	1.702837595261892	0.7902021068114665	0.102261816751036	0.570179421927613	0.748552	55.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LDLR	1.7028045402733307	0.7902081127811812	0.10225851588715493	0.597215246584788	0.714677	118.0	70.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SKOR2	1.702340767867045	0.7902923766920757	0.10221220732628639	0.759733888924064	0.561927	43.0	59.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZMYM4-AS1	0.47059927611851726	0.790334	0.1021893344029684	NA	0.790334	NA	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
OLFM4	1.7018006982874485	0.7903904989115065	0.10215828893549048	0.893443556921357	0.47796	48.0	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PTPRJ	1.7011520620251364	0.79050833986657	0.10209354389884963	0.893907297615695	0.477867	138.0	90.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
BDNF	1.700828848697891	0.7905670571237473	0.10206128663794371	0.570798897371493	0.748491	20.0	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MTUS1	1.7007030231573657	0.7905899150449756	0.10204872992253514	0.81388716465371	0.524968	177.0	110.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CHST14	1.7004422008784716	0.790637296154142	0.10202270285429614	0.630489318882706	0.67776	30.0	19.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CATSPERB	1.7001199691164637	0.7906958314383259	0.10199055080424961	0.605543961016653	0.705794	71.0	52.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FAM111A	1.6998917665986264	0.7907372847543015	0.10196778291580136	0.721754316143039	0.592221	55.0	38.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ATXN8OS	0.46949372016586993	0.7907709999999999	0.10194926597813345	NA	0.790771	NA	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RFPL4AL1	1.699432698773327	0.7908206725555708	0.10192198647588531	0.743572228497109	0.574976	9.0	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MRPL58	1.6991661965107072	0.7908690800538217	0.10189540337468608	0.506086101262127	0.844902	17.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
KASH5	0.4691700116798281	0.790899	0.10187897357351677	NA	0.790899	NA	40.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NCF4	1.6989189068773871	0.7909139967466644	0.10187073871347144	0.762020727147193	0.5612	60.0	34.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PYURF	1.6987752642699934	0.7909400869594072	0.10185641269498008	0.814098251551456	0.525338	10.0	5.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZDHHC17	1.6987013100303265	0.7909535193474093	0.10184903721540929	0.795351957861158	0.53774	35.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
EFNA4	1.6981755893951953	0.7910490040106058	0.10179661193571382	1.0	0.427805	29.0	17.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MROH9	1.6975502868766192	0.7911625695479354	0.10173426769919634	0.848838976572861	0.504146	89.0	62.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TRAC	0.4684840340949788	0.7911703160194571	0.10173001543361203	0.791170316019457	NA	26.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NDUFAB1	1.697239555401561	0.7912190012993431	0.10170329160758558	0.710788013192292	0.602156	11.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZNF837	1.6971099671377405	0.7912425352819342	0.10169037416404457	1.0	0.428033	20.0	42.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
TOP1	1.6970365532063356	0.791255867558213	0.10168305645173749	0.463565225389459	0.923384	28.0	24.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FGD3	1.6970165509521578	0.7912595000358917	0.1016810627080509	0.567656086856539	0.754071	58.0	50.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CARD9	1.6962251688506091	0.7914032125186371	0.10160219114822534	0.620405376940242	0.69023	100.0	49.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
OPN3	1.6954934196583875	0.7915360867931174	0.10152928050110917	0.690868300741785	0.620059	28.0	66.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NSUN4	1.6954519040106926	0.7915436251276663	0.10152514444014811	1.0	0.428388	58.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DUS4L-BCAP29	0.467494140896806	0.791562	0.10151506285679208	NA	0.791562	NA	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CENPM	1.6952529738966216	0.7915797460998698	0.10150532647877278	0.721591652360515	0.59373	25.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
POU4F3	1.6949124512261113	0.7916415754097539	0.10147140560144327	0.645143342784698	0.664199	26.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CTB-102L5.4	0.46716472261087405	0.791692388236397	0.10144353058488295	0.791692388236397	NA	15.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
REEP3	1.6942979815759984	0.7917531409660064	0.10141020506183052	0.729109125323828	0.587889	15.0	13.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CTSE	1.6932963543546289	0.7919349871291208	0.10131046978675717	0.645227713725421	0.664649	42.0	22.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PRDM6	1.6932014570888179	0.7919522149434985	0.10130102221408911	0.499756226441391	0.858159	31.0	41.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FRG2	0.4664685840487609	0.791968	0.10129236601680004	NA	0.791968	NA	7.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
C3orf38	1.6925479577073395	0.7920708483309298	0.1012359703511185	0.864015458576609	0.496531	35.0	27.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
POLR1D	1.6924403636521743	0.7920903798052267	0.10122526132559717	0.530926251286497	0.808085	19.0	10.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
POFUT1	1.6917928568677543	0.7922079172282372	0.10116082162453853	0.791661680013122	0.542116	37.0	33.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PRKCH	1.6914932374456635	0.7922623027222538	0.10113100810118054	0.557837929393671	0.769465	42.0	25.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ARIH1	1.6914588099719667	0.7922685517385651	0.1011275825909815	0.854829631523416	0.50214	3.0	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MB21D1	0.46569174979207767	0.792275673685295	0.10112367860128457	0.792275673685295	NA	67.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GAL3ST3	1.6913837023701088	0.7922821846379374	0.10112010956681892	0.796899492308278	0.538663	32.0	32.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RHOQ-AS1	0.46559752643851754	0.792313	0.10110321826002579	NA	0.792313	NA	6.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
OR4C12	1.6906628729242865	0.7924130187742632	0.10104839792983333	0.699063299044243	0.614272	43.0	9.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RAC3	1.6903888096853001	0.7924627603553738	0.10102113712556206	0.492504031779927	0.872021	13.0	15.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
LATS2	1.6899624608737915	0.7925401387874158	0.10097873338472468	0.874809171756922	0.491039	70.0	57.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ZSCAN16-AS1	0.4647798350173038	0.792637	0.10092565882395942	NA	0.792637	NA	11.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
THPO	1.6894100938282148	0.7926403838822647	0.10092380476181245	0.682694903615412	0.629394	33.0	18.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
C19orf44	1.6892070021855712	0.7926772402345156	0.10090361131897799	0.429727711003972	1.0	59.0	58.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ATP6V1G1	1.6888519763255516	0.7927416674163137	0.10086831418782877	1.0	0.429804	9.0	6.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ANTXR2	1.687799309388858	0.7929326843836388	0.10076368032632206	0.556442280649872	0.772821	36.0	30.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
ADM5	1.6874674990597505	0.7929928908425827	0.10073070610191295	0.809747870088694	0.531155	9.0	4.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
FAM159A	0.4638384476774845	0.793010177037581	0.10072123916045085	0.793010177037581	NA	20.0	NA	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
CTSS	1.6869621402367772	0.7930845838458983	0.10068049195279483	0.594886095590417	0.723181	19.0	8.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RWDD2B	1.6863081775897246	0.7932032333498984	0.10061552414001167	0.785801046337867	0.547659	25.0	16.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
NDST1	1.6862794538100756	0.793208444586516	0.10061267089411291	0.829573848735371	0.518769	81.0	46.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MORC1	1.6859161737302197	0.7932743517876963	0.10057658713213047	0.801655650020938	0.536933	63.0	47.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
SYDE2	1.6854127419592548	0.7933656819796883	0.10052658940408515	0.567017467357086	0.759313	114.0	43.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MUC13	1.685365054881323	0.7933743329196865	0.10052185383875085	1.0	0.430554	46.0	31.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
GRAMD1C	1.6849387688743045	0.7934516639958068	0.10047952473684485	0.490796301701021	0.877443	64.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
DGKB	1.6848586297942219	0.7934662014062626	0.10047156778169307	0.66987874492721	0.642897	55.0	29.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
URGCP-MRPS24	1.6847464300083843	0.7934865545182228	0.10046042788583746	0.527623829049877	0.816277	8.0	40.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
PLA2G1B	1.6845421393818893	0.7935236124180655	0.10044014566994394	0.551206810092259	0.781433	19.0	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
MEFV	1.6844742041372918	0.7935359355748042	0.10043340127402241	0.630371117518314	0.683321	102.0	65.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
RHOV	1.6834803548384296	0.793716206524121	0.1003347519456695	0.679469938624831	0.634259	10.0	12.0	SkatO	ALL_MODERATE_HIGH_IMPACT_SNPEFF	0.001	3	META-GROUP2
