GENE	TEST_STAT	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
SCGB2A1	1.0157765506684944	0.601765	0.220573075401023	NA	NA	0.601765	NA	NA	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
HLA-DOB	1.0157100806423156	0.601785	0.2205586416182323	NA	NA	0.601785	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LRRC36	1.0156555718387819	0.6018014015136728	0.2205468051819375	NA	0.601801401513673	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZEB1	1.015168432283431	0.601948	0.2204410241715345	NA	NA	0.601948	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ACBD3-AS1	1.0150222455963218	0.6019920000000001	0.22040928013576486	NA	NA	0.601992	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
HMOX2	1.0147349125927176	0.602078492297627	0.2203468865667979	NA	0.602078492297627	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CPPED1	1.014632692496815	0.602109265344638	0.22032468975500283	NA	0.602109265344638	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SMYD3	1.0145299693709766	0.602140191411753	0.22030238371164512	NA	0.602140191411753	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
HSD17B6	1.0144470132386736	0.602165167540422	0.2202843700163955	NA	0.602165167540422	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SLC12A9	1.0141112163707222	0.602266278617005	0.22021145265299966	NA	0.602266278617005	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NDUFB2-AS1	1.014082254696598	0.6022749999999999	0.22020516370537027	NA	NA	0.602275	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RNF148	1.0133817008036436	0.6024860000000001	0.22005304036037723	NA	NA	0.602486	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
GPR32	1.0130114806297525	0.6025975365587961	0.21997264807107214	NA	0.602597536558796	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
WDR5B	2.7377912520255157	0.602618013328347	0.21995789063116886	NA	0.630618560726525	0.403394	NA	8.0	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
AREL1	2.7376720383511857	0.6026387704000298	0.21994293169160523	NA	0.659356738985463	0.385835	NA	5.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
IQCH-AS1	1.0128141332995462	0.6026570000000001	0.21992979464280868	NA	NA	0.602657	NA	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FAM160A1	1.0121950456378308	0.602843577631961	0.21979536146516002	NA	0.602843577631961	NA	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CCDC85C	1.011932767236021	0.602922639240927	0.21973840843384582	NA	0.602922639240927	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
OR5D16	1.0118668619362352	0.6029425074669239	0.2197240972798333	NA	0.602942507466924	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TBKBP1	1.010896766501394	0.6032350342929061	0.2195134437326976	NA	0.603235034292906	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
COL20A1	1.0108851744516134	0.6032385306683121	0.2195109265510708	NA	0.603238530668312	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
H2AC11	1.0108736721302753	0.603242	0.2195084288537278	NA	NA	0.603242	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DSC3	1.0099790579270989	0.6035118947890041	0.21931416584779181	NA	0.603511894789004	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PLCB3	2.732319467676497	0.6035710844596938	0.2192715743311708	NA	0.691843228971305	0.368703	NA	4.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PATE1	1.0096659587845833	0.603606381713133	0.2192461772328503	NA	0.603606381713133	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
BRD9	2.7319529890875303	0.6036349424315663	0.2192256282967444	NA	0.815981871729177	0.312668	NA	4.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZNF600	1.009441178723919	0.603674224865058	0.21919736686285612	NA	0.603674224865058	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RGS16	2.7316487285390982	0.6036879614484083	0.21918748462135945	NA	0.55800894413173	0.457287	NA	3.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PTAFR	1.0093458476729271	0.6037030000000001	0.21917666598815616	NA	NA	0.603703	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TTLL12	1.0087437135890234	0.603884782439405	0.21904591423315356	NA	0.603884782439405	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TBC1D10B	1.0086833799414698	0.6039029999999999	0.21903281294805083	NA	NA	0.603903	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ASTE1	1.0085578044002173	0.6039409189134541	0.21900554456573673	NA	0.603940918913454	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CALHM1	2.7300112335847118	0.603973340729662	0.21898223063304098	NA	0.485842534599361	0.525642	NA	5.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
WIZ	1.0083555395890522	0.6040020000000001	0.2189616233200506	NA	NA	0.604002	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
KIF16B	1.0083224321452706	0.604011998563886	0.21895443412997853	NA	0.604011998563886	NA	NA	12.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZNF577	1.0076944938578347	0.6042016694677181	0.21881807906337386	NA	0.604201669467718	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CALR3	1.0074892206006965	0.604263685872571	0.21877350454194522	NA	0.604263685872571	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FIBCD1	4.537798652518433	0.6043024902709275	0.2187456160631539	0.329254	0.581681727567489	0.540024	3.0	5.0	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TMEM59L	1.0071854997610565	0.6043554565775822	0.2187075523995978	NA	0.604355456577582	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
IGSF8	2.72775254259051	0.6043670833110086	0.21869919741985153	NA	0.661453922363891	0.386524	NA	5.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ASIP	1.0068494892505615	0.604457	0.21863458864431315	NA	NA	0.604457	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FAM90A1	1.0063869670940144	0.6045968035425259	0.21853415323414002	NA	0.604596803542526	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SOD2	1.00629700351615	0.604624	0.21851461789142057	NA	NA	0.604624	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CLK3	1.006019164179607	0.604708	0.21845428584606244	NA	NA	0.604708	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
OSBPL5	1.0058438806459773	0.6047610000000001	0.2184162235103504	NA	NA	0.604761	NA	NA	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
HOXB1	1.0056752260876158	0.6048119999999999	0.21837960063832848	NA	NA	0.604812	NA	NA	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CRYL1	2.7249116012303713	0.604862494175283	0.2183433440390333	NA	0.806562737509914	0.317435	NA	4.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TIMM21	1.0052288561889489	0.604947	0.21828267264638898	NA	NA	0.604947	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZHX3	1.0048850853158233	0.605050990516164	0.21820802374977025	NA	0.605050990516164	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ITGA1	1.0048365336299965	0.605065678817249	0.2181974808851494	NA	0.605065678817249	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SDR42E1	1.0047173253454953	0.6051017443128559	0.21817159513507142	NA	0.605101744312856	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CWC22	1.0046536818972587	0.605121	0.21815777513588216	NA	NA	0.605121	NA	NA	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TMCO4	1.0045044729303043	0.6051661464236882	0.21812537482038272	NA	0.605166146423688	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CLN5	1.0044715370048538	0.6051761123592891	0.21811822287504296	NA	0.605176112359289	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MCUB	1.0041988460637055	0.6052586310065031	0.21805900878954004	NA	0.605258631006503	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DIEXF	1.0035288591177227	0.6054614226624058	0.21791352297274652	NA	0.605461422662406	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ROCK1	1.0034377659166047	0.6054890000000002	0.2178937423354541	NA	NA	0.605489	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MAPK13	1.0033144018651037	0.6055263489399569	0.21786695417203814	NA	0.605526348939957	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LDLRAD1	2.721094753999534	0.6055283807768563	0.21786549690420068	NA	0.641417871739213	0.399927	NA	6.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PHF14	1.0032526502185448	0.6055450453531299	0.21785354497236367	NA	0.60554504535313	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PCDHGA7	4.527325797556169	0.6056969278829105	0.21774462908869313	0.415079	0.611920655300907	0.409334	6.0	3.0	180.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FN3K	1.0023558014347902	0.60581664741379	0.21765879673342048	NA	0.60581664741379	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
GUCA1B	2.718952357473725	0.6059022906293624	0.21759740563878668	NA	0.473064061102468	0.542834	NA	3.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
C2orf54	1.001885131284834	0.6059592340970978	0.21755659200895927	NA	0.605959234097098	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ALDH5A1	1.0016333474445227	0.606035524270672	0.21750191784271936	NA	0.606035524270672	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZIM2	1.0012610560198831	0.6061483456853141	0.21742107578702888	NA	0.606148345685314	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ARRDC1	1.0009183708585667	0.6062522136053701	0.21734666264973396	NA	0.60625221360537	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
BIRC3	1.0005496263417362	0.6063640000000001	0.21726659079528815	NA	NA	0.606364	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FAM65C	1.0003022940753095	0.6064389913280481	0.21721288327603527	NA	0.606438991328048	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ABCB11	1.0001527562796846	0.606484335798177	0.21718041155629744	NA	0.606484335798177	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MUC1	0.9998571578646354	0.606573980326916	0.21711622317603985	NA	0.606573980326916	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SCN4B	0.9998307155168611	0.606582	0.21711048129317637	NA	NA	0.606582	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DGKB	0.9997961797154951	0.606592474488168	0.2171029819391957	NA	0.606592474488168	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
G6PC	2.7148974159705204	0.6066102844315124	0.21709023096239288	NA	0.354910401630434	0.725018	NA	6.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CELA1	2.714694734663378	0.6066456825713248	0.2170648888792503	NA	0.482550075297248	0.533297	NA	3.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZMYM5	2.714239808819408	0.6067251384708534	0.2170080105397174	NA	0.738486796926658	0.348552	NA	4.0	16.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
APOBEC1	0.9992483996534678	0.60675863687389	0.21698403301007815	NA	0.60675863687389	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DCBLD1	2.713553415512709	0.6068450307413502	0.21692220000648255	NA	0.58363798082849	0.44118	NA	8.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
AASDHPPT	0.9985403678941343	0.6069734770926489	0.21683028586703282	NA	0.606973477092649	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CHCHD4	0.9985245820534442	0.6069782679048622	0.21682685801528065	NA	0.606978267904862	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SNX5	0.9982934003980055	0.607048433080404	0.21677665755664363	NA	0.607048433080404	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LGALS12	0.9982555213580542	0.6070599303952049	0.2167684322276284	NA	0.607059930395205	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ARHGAP39	2.711777689285098	0.6071552469053774	0.2167002475512035	NA	0.486102851991181	0.530172	NA	3.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZNF317	0.9978356140148086	0.6071873982371889	0.2166772505065873	NA	0.607187398237189	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MYBPC2	4.5158874732399354	0.6072208871149485	0.2166532980434903	0.449927	0.567004613028401	0.409882	3.0	11.0	23.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
C4orf36	0.9972737518919746	0.6073580000000001	0.21655524369681853	NA	NA	0.607358	NA	NA	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ABCF3	0.9970780921306114	0.6074174206671821	0.21651275671947326	NA	0.607417420667182	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LIN28A	0.9967271967498849	0.607524	0.21643656075568588	NA	NA	0.607524	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
KRT27	2.7093195958441885	0.6075847906806089	0.2163931061162921	NA	0.319212843461186	0.808348	NA	5.0	7.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ACRBP	2.708919248145695	0.6076547632282383	0.21634309343976918	0.763717	0.337935021255391	NA	3.0	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CTD-2135J3.4	0.9962382265255962	0.6076725487315069	0.21633038222057419	NA	0.607672548731507	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
AOC2	2.7082879233214534	0.6077651132766181	0.21626423276265305	NA	0.555648537561394	0.464625	NA	16.0	22.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PCDHB7	0.9956195928051298	0.6078605411694469	0.2161960476150153	NA	0.607860541169447	NA	NA	10.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
KNTC1	2.7076179535033837	0.6078822280950061	0.21618055336353553	NA	0.663561193496376	0.389195	NA	18.0	51.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CTD-2501B8.1	0.9954806126516632	0.6079027829127699	0.21616586845814295	NA	0.60790278291277	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TIAM1	2.7069533396133205	0.6079984167952318	0.21609755161211663	NA	0.625614274247844	0.412939	NA	5.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NUDT22	2.706909066196321	0.6080061570922585	0.21609202273770414	NA	0.427586121192255	0.604197	NA	3.0	11.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZNF530	0.9943045828088434	0.6082603439351951	0.2159104968224977	NA	0.608260343935195	NA	NA	14.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TRIM36	2.7054261009766005	0.6082654489221051	0.2159068519057056	NA	0.492999633794823	0.524418	NA	6.0	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CDR2L	2.7052726810877763	0.6082922767726128	0.21588769755372933	NA	0.437307657421253	0.591249	NA	3.0	4.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MYOZ3	0.9939325279379286	0.6083735075725119	0.21582970613379612	NA	0.608373507572512	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SLC22A24	0.9935758360968838	0.6084820181816661	0.21575225148464314	NA	0.608482018181666	NA	NA	9.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
BCDIN3D	0.9934051693239955	0.608533944228349	0.21571519166578837	NA	0.608533944228349	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
OSGEPL1	2.703847440953945	0.6085415277802729	0.21570977952031417	NA	0.520517645288468	0.497086	NA	4.0	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
C18orf21	0.9930106344533223	0.608654	0.21562951950716247	NA	NA	0.608654	NA	NA	9.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CLUL1	0.9927678420800162	0.60872789275965	0.215576797813175	NA	0.60872789275965	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TEX33	2.7024234289679625	0.6087906101868417	0.2155320546203501	0.854294	0.303088077061766	NA	3.0	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RERGL	2.701267320594402	0.6089928658891876	0.21538779492559224	0.400208	0.647353482239395	NA	3.0	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LIN7B	0.9918805906997643	0.6089979999999999	0.21538413362392284	NA	NA	0.608998	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CABIN1	2.699857897076521	0.609239478936134	0.21521196198637974	NA	0.410565033698826	0.631468	NA	9.0	27.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LMNTD1	2.6993072139776086	0.60933584662977	0.2151432720058934	NA	0.329640393253733	0.786706	NA	6.0	8.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
NOSTRIN	2.6992576558146286	0.6093445194791391	0.2151370906137446	NA	0.478602487821167	0.541862	NA	5.0	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SLC35B2	0.9907158148069043	0.60935277639332	0.21513120575246122	NA	0.60935277639332	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
COL28A1	0.9905217525530784	0.6094119054485339	0.21508906566947017	NA	0.609411905448534	NA	NA	13.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CPLX1	0.9902950072788013	0.609481	0.215039828558762	NA	NA	0.609481	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
RXFP1	0.9902240389560748	0.6095026273058629	0.21502441798328706	NA	0.609502627305863	NA	NA	8.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TTC4	2.6981475720617607	0.6095388025481868	0.2149986424719014	NA	0.44493987943455	0.583181	NA	4.0	6.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ANKRD27	2.6965588097477067	0.6098169108455026	0.21480053637429034	NA	0.439380626210626	0.591029	NA	11.0	35.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ALDOB	0.9891456849462298	0.6098313457176869	0.21479025638528007	NA	0.609831345717687	NA	NA	6.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PIM3	0.9888910265422816	0.609909	0.21473495801547754	NA	NA	0.609909	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
GPC1	0.9888483976863157	0.6099220000000001	0.21472570127701954	NA	NA	0.609922	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CNPY2	2.6958907102550844	0.6099338768014511	0.2147172444921959	NA	0.458363617407244	0.566741	NA	4.0	5.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
SPERT	0.9882470708708652	0.6101054087977422	0.21459512481813414	NA	0.610105408797742	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DBN1	0.9880956693618126	0.610151595985709	0.2145622483981676	NA	0.610151595985709	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
GRAMD1A	0.9879487196379309	0.610196428436996	0.21453033867106808	NA	0.610196428436996	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PER1	0.9878036274608181	0.610240697406881	0.21449883230512437	NA	0.610240697406881	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
KCNAB2	0.9875207997456619	0.6103269999999998	0.21443741704711367	NA	NA	0.610327	NA	NA	10.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZNF836	0.9875065786950742	0.610331339761	0.214434328985215	NA	0.610331339761	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LENG9	0.9874488744603974	0.6103489493664661	0.21442179866986366	NA	0.610348949366466	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
WNK3	0.9867181125347175	0.6105719999999999	0.2142631157339099	NA	NA	0.610572	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DNM1L	0.9865640851448803	0.610619024216465	0.2142296691111757	NA	0.610619024216465	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CCDC102A	0.9860303512400577	0.6107820000000002	0.21411377026634107	NA	NA	0.610782	NA	NA	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
C14orf105	0.9853481409863674	0.610990376408695	0.21396563019200338	NA	0.610990376408695	NA	NA	5.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
MYHAS	0.9853460997398575	0.610991	0.21396518694095565	0.610991	NA	NA	10.0	NA	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ZSCAN21	2.6885885438520014	0.6112129427061243	0.2138074579560294	NA	0.779044622756814	0.334671	NA	8.0	15.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
BCS1L	2.688112418432117	0.6112963836819301	0.2137481734096768	0.435365	0.599004786577524	NA	3.0	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
ELN	2.686521319985474	0.6115752605480893	0.21355009099150235	NA	0.66642137641726	0.391634	NA	6.0	12.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
BCHE	0.9833711690963611	0.6115946304073981	0.21353633620064952	NA	0.611594630407398	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
LDHAL6B	0.9831869843527694	0.6116509562010379	0.21349634099175335	NA	0.611650956201038	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
DCAF17	0.9828219481856915	0.6117626037498971	0.21341707439522467	NA	0.611762603749897	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TAFA4	0.9825558618472436	0.611844	0.21335929448097588	NA	NA	0.611844	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
FAM181A	0.9824218452471131	0.611885	0.2133301931460158	NA	NA	0.611885	NA	NA	3.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
C9orf78	0.9824004325556565	0.611891551087425	0.21332554343914467	NA	0.611891551087425	NA	NA	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
OR5AC2	0.981786199780317	0.6120795018701459	0.2131921644866777	NA	0.612079501870146	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
TRAF3IP1	2.682151171191082	0.6123415218556878	0.21300629078245142	NA	0.67117819336797	0.389709	NA	4.0	14.0	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PTGS1	0.980693295304853	0.612414065486806	0.21295484329520695	NA	0.612414065486806	NA	NA	4.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
PDLIM2	2.681551809084192	0.6124466471835397	0.21293173854385122	0.835614	0.313114165315036	NA	3.0	7.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
CYP4A22	0.980559143530306	0.6124551450813371	0.21292571260749524	NA	0.612455145081337	NA	NA	3.0	NA	SkatO	ALL_LOF_HC_LOFTEE	0.01	3	META-GROUP1
