GENE	TEST_STAT_WEIGHTEDZ	META_PVAL	-log10	AMP_NIH_PVAL	GNE_PVAL	UKB_ALL_PVAL	AMP_NIH_NUMVAR	GNE_NUMVAR	UKB_ALL_NUMVAR	TEST	VARIANT_GROUP	MAF	MIN_NUMVAR	META_ANALYSIS_GROUP
MCHR1	-0.13060479730209965	0.8960879475396377	0.047649363935253514	NA	NA	0.896088	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RPL10A	-0.1305932976564947	0.8960970450137934	0.047644954811372306	NA	NA	0.896097	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GNRH1	-0.13055475363045113	0.8961275376427473	0.04763017677448692	NA	NA	0.896128	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CDH3	0.13055180641160774	0.8961298692282947	0.04762904680874267	NA	0.930061650214306	0.785318	NA	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CD8A	-0.13048597354681044	0.8961819507510114	0.04760380709578739	NA	NA	0.896182	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ATXN10	-0.13048449572824125	0.8961831198840831	0.04760324052812775	NA	NA	0.896183	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NETO1	-0.1304221858249363	0.8962324147524077	0.04757935266407923	NA	NA	0.896232	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMX3	-0.13039172292443232	0.8962565148340166	0.047567674452533217	NA	NA	0.896257	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FBH1	-0.1303522334079096	0.8962877562750938	0.047552536209437515	NA	NA	0.896288	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RBM4B	-0.13033175936113228	0.8963039540228073	0.04754468769333539	NA	NA	0.896304	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAM25G	-0.13032406471740338	0.8963100415407277	0.04754173806173832	NA	NA	0.89631	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FAM25C	-0.13032406471740338	0.8963100415407277	0.04754173806173832	NA	NA	0.89631	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ADGRG5	-0.13031945848264878	0.8963136857067318	0.04753997233571043	NA	NA	0.896314	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RBP2	-0.1302774169124636	0.8963469464792769	0.04752385665857387	NA	NA	0.896347	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
UBA5	-0.13025443257089725	0.8963651303908633	0.04751504635092488	NA	NA	0.896365	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CDS1	-0.13024793499534512	0.8963702709151586	0.04751255574206655	NA	NA	0.896371	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RHEX	-0.13023557804211738	0.8963800470687056	0.047507819187849146	NA	NA	0.89638	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SRM	-0.1302300719604735	0.8963844031879862	0.04750570866120876	NA	NA	0.896384	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SNX22	-0.1301914183332823	0.8964149839722346	0.047490892652292456	NA	NA	0.896415	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
HDAC3	-0.13015551250512225	0.8964433909754927	0.047477130265998216	NA	NA	0.896443	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GPSM3	-0.1301339403302138	0.8964604579299846	0.04746886202097943	NA	NA	0.89646	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GZMM	0.13008429447962574	0.8964997357219725	0.04744983412690258	NA	NA	0.8965	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CFTR	-0.13006249452164168	0.89651698304847	0.047441479024970416	0.426511	0.8305836602674	0.433127	7.0	25.0	41.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DEFB129	-0.13004395554345696	0.8965316504459354	0.04743437384146983	NA	0.896531650445935	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SMAD6	-0.1300242836804356	0.8965472141813162	0.04742683458089719	NA	NA	0.896547	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BYSL	-0.1299768088232691	0.8965847749013482	0.04740864025549569	NA	NA	0.896585	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MLLT10	-0.1299669066881326	0.8965926092105971	0.04740484543039195	NA	NA	0.896593	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
INTS13	-0.1299302203674834	0.8966216345518275	0.04739078626754884	NA	NA	0.896622	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DGAT2	-0.12992511091625636	0.8966256770386579	0.04738882822226166	NA	0.977633241032639	0.83228	NA	4.0	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SIX4	-0.12991116441872175	0.89663671121824	0.04738348368000588	NA	NA	0.896637	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SUSD5	-0.12989722293680253	0.8966477414495522	0.047378141115878986	NA	NA	0.896648	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SFT2D2	-0.12987746432850453	0.896663374113154	0.047370569446377825	NA	NA	0.896663	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FNTA	-0.12985358239803388	0.8966822691303331	0.047361417834442254	NA	NA	0.896682	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PEX19	-0.12980932413671414	0.8967172857429356	0.04734445839939742	NA	NA	0.896717	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PPP6R1	-0.12977650133491472	0.8967432548852182	0.04733188131176334	NA	NA	0.896743	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NSL1	-0.12972745827830473	0.8967820575714778	0.04731308950279233	NA	NA	0.896782	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SAPCD2	-0.1296739893572051	0.8968243622667587	0.04729260262727797	NA	NA	0.896824	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRPS10	-0.12958436705565254	0.8968952722318748	0.047258265258175634	NA	NA	0.896895	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TNFSF15	0.12952563094301853	0.8969417452153269	0.047235762700720274	NA	NA	0.896942	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PDXK	0.12951600188581186	0.8969493639183306	0.047232073780409625	NA	0.896949363918331	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PHF3	-0.12947484727195221	0.896981926380528	0.04721630762734953	NA	0.896981926380528	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANAPC4	0.1292128216732182	0.8971892510331608	0.047115938215405787	NA	0.897189251033161	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KRTAP1-1	0.12909176529683233	0.8972850378291861	0.047069574021445834	NA	NA	0.897285	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KLK3	0.12900075956951426	0.8973570478019612	0.047034721909054826	NA	0.897357047801961	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NUSAP1	-0.12877483952595095	0.8975358148874141	0.046948212501581356	NA	0.254666998224621	0.338581	NA	4.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CLEC4F	-0.12853301312138352	0.8977271741966185	0.04685562852600968	NA	NA	0.897727	NA	NA	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF566	-0.1283733864429039	0.8978534914167926	0.04679452420156238	NA	0.897853491416793	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TOX4	-0.12828492980340148	0.8979234908358928	0.04676066658809756	NA	0.897923490835893	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LRRFIP2	-0.12816005853005716	0.8980223080218089	0.04671287476873289	NA	0.898022308021809	NA	NA	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MXRA7	-0.12787642773617652	0.8982467658135903	0.04660433782143683	NA	0.838476540723464	0.981652	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NEK8	-0.12785502844061214	0.8982637009718113	0.04659614989723407	NA	0.212274915697769	0.153249	NA	4.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TUBGCP2	-0.12774553545137302	0.8983503531984557	0.04655425711139271	NA	0.821558135419666	0.684595	NA	6.0	27.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TNC	0.127631256404816	0.8984407943805565	0.046510536831037064	NA	0.424494350899547	0.536476	NA	5.0	20.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ABLIM1	0.12758217928634766	0.8984796347368692	0.046491762318653464	NA	0.775511346305337	0.916578	NA	5.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TCF7	-0.12755516404805917	0.8985010150991903	0.04648142790199913	NA	NA	0.898501	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DROSHA	0.12739807611929582	0.8986253388686031	0.04642133960938432	NA	0.129576954187809	0.0898974	NA	6.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OR6C75	0.12735880551394677	0.8986564191101492	0.04640631917383924	NA	0.898656419110149	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
STARD6	-0.12734276480178056	0.8986691143808321	0.046400183962491924	NA	NA	0.898669	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OR52A5	-0.12732519490775424	0.8986830199378653	0.04639346395857937	NA	0.898683019937865	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MUS81	0.1273204812429027	0.8986867505368272	0.046391661125828994	NA	0.898686750536827	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MYO3B	-0.12725251085827569	0.8987405454983746	0.046365665242699014	NA	0.898740545498375	NA	NA	21.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPOCK2	-0.1264936395414375	0.899341183517306	0.04607551849048382	NA	0.899341183517306	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SNX33	-0.12635098326940533	0.8994541007832519	0.046020993836117255	NA	0.899454100783252	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TTLL4	-0.12632601455994477	0.8994738645709393	0.046011451148361256	NA	0.899473864570939	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CEP120	-0.12619818033717303	0.899575051731611	0.04596259752891009	NA	0.899575051731611	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ADAM32	0.12597946359481674	0.8997481807224784	0.04587902281118616	NA	0.479302916055534	0.596623	NA	6.0	21.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
APEX1	-0.12586906257554023	0.8998355723561253	0.04583684227446786	NA	0.548926750451376	0.67349	NA	7.0	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BMS1P2-AGAP9	-0.125780691725025	0.8999055261451419	0.045803081257843076	NA	NA	0.899906	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
AGAP9	-0.125780691725025	0.8999055261451419	0.045803081257843076	NA	NA	0.899906	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF16	0.12557968460684946	0.9000646449640851	0.045726297290727164	NA	0.900064644964085	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CYP1B1	0.12546580652051267	0.9001547935375095	0.04568280145107001	NA	0.90015479353751	NA	NA	12.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PTPRH	-0.12537086230207856	0.9002299546001219	0.04564654027434178	0.849856	0.949781083161798	0.731245	5.0	26.0	33.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANKAR	-0.12530066984254995	0.9002855219063688	0.04561973397936703	NA	0.937559733429468	0.921246	NA	24.0	32.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CHGB	0.1252885971634514	0.9002950791966995	0.0456151236015255	NA	NA	0.900295	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MAPK15	0.12526468575263977	0.900314008616475	0.04560599231077495	NA	0.781167870138788	0.919831	NA	4.0	23.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FARS2	0.12525282549898753	0.9003233977832128	0.04560146317760308	NA	0.533542819512153	0.423862	NA	6.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
LNX2	-0.1250019391406327	0.9005220151700749	0.04550566546520249	NA	0.900522015170075	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
BPNT2	-0.12468411489109262	0.9007736337346344	0.045384334405629015	NA	NA	0.900773	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ATP6V0A2	0.12468083003348587	0.9007762343785972	0.045383080546002416	NA	0.900776234378598	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TLR4	0.1245913621584275	0.9008470671092872	0.045348931049748416	NA	0.287402809412994	0.214962	NA	5.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ADCY3	-0.12449939468143217	0.900919879626124	0.045313829868266306	NA	0.900919879626124	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MAPK10	-0.12446231127607563	0.9009492395461693	0.045299676952130184	NA	NA	0.900949	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SIRT2	-0.12444026750164641	0.9009666922539248	0.045291264112730815	NA	0.840221431003906	0.705731	NA	4.0	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
FBLL1	-0.12441713249939389	0.9009850089704895	0.045282434964951206	NA	0.900985008970489	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANKS4B	-0.12438547782931321	0.9010100710642668	0.04527035465557222	NA	NA	0.90101	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RAD17	-0.12434766456026722	0.9010400092625401	0.045255924430295594	NA	NA	0.90104	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TLL1	-0.12431039276943459	0.9010695188897497	0.04524170124567658	NA	NA	0.901069	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
DNAJC3	-0.12430317048667086	0.9010752370872568	0.045238945216655585	NA	NA	0.901075	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ACAN	-0.12429286780804792	0.9010833941779317	0.045235013732038115	NA	NA	0.901083	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CACNG5	0.12428171583399654	0.9010922237054906	0.04523075819216885	NA	NA	0.901092	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
IVL	0.12419617917581874	0.9011599473940574	0.04519811900357563	NA	0.901159947394057	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PLEKHO1	-0.12413500670501215	0.9012083811673104	0.04517477802478313	NA	NA	0.901209	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TUBGCP3	-0.12411275437489777	0.9012259997117003	0.04516628768894722	NA	NA	0.901226	NA	NA	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RTBDN	-0.12410614375054023	0.9012312337607508	0.04516376544478138	NA	NA	0.901231	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC35B1	-0.12406329032597203	0.9012651636291619	0.04514741528214502	NA	NA	0.901265	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CEP41	-0.12406171834201177	0.9012664082754522	0.04514681552231362	NA	NA	0.901266	NA	NA	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MRAP2	-0.12403550711859103	0.9012871615140613	0.04513681524586027	NA	NA	0.901287	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
GHRHR	-0.12401412759914314	0.9013040892083889	0.04512865853896947	NA	0.901304089208389	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
C12orf66	-0.12396652704025493	0.9013417781358172	0.04511049846270618	NA	NA	0.901342	NA	NA	5.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPON1	-0.12380183575409727	0.9014721782766457	0.04504767216662768	NA	NA	0.901472	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
NRG2	-0.12375274912022312	0.9015110448666738	0.04502894814816148	NA	NA	0.901511	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SYNRG	-0.12374908155982389	0.9015139488350364	0.04502754919092025	NA	NA	0.901514	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MYOM1	-0.12358650394552012	0.9016426788493698	0.044965539342061954	NA	0.90164267884937	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RGS12	0.123568162327458	0.9016572020244873	0.044958544016569735	NA	0.901657202024487	NA	NA	7.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MACROD1	-0.12344841120578279	0.901752023612157	0.04491287441286271	NA	NA	0.901752	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RASEF	-0.12321260487006343	0.9019387443826046	0.04482295678175798	NA	NA	0.901939	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
METAP1D	-0.12313440701287647	0.9020006657329096	0.04479314192144811	NA	0.90200066573291	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CCDC57	-0.12303829224468935	0.902076775492352	0.044756498207814646	NA	0.902076775492352	NA	NA	10.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PARVG	0.12301658616726222	0.9020939638634986	0.04474822314317772	NA	0.630872865311999	0.759202	NA	6.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC22A3	0.12297437873928689	0.9021273867512347	0.04473213268320198	NA	0.902127386751235	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CACFD1	0.12292986578903595	0.902162635505858	0.04471516385952071	NA	0.774982657721443	0.645722	NA	5.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC22A5	-0.12287751528296317	0.9022040908827467	0.04469520800335483	NA	0.275711825123819	0.359547	NA	6.0	17.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
INKA2	-0.12281202933665117	0.9022559483420591	0.044670246066884564	NA	NA	0.902256	NA	NA	10.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
UBE3C	-0.12276169186355719	0.9022958102082509	0.04465105926501398	NA	0.902295810208251	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RAD1	-0.12237565210141103	0.9026015203722013	0.044503939275100345	NA	0.902601520372201	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF117	-0.1223359769690093	0.9026329404710284	0.044488821487534455	NA	0.902632940471028	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SPESP1	-0.12231013335231507	0.9026534069999549	0.044478974295603574	NA	0.902653406999955	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZNF211	-0.12208997291790886	0.9028277629233583	0.044395094367174454	NA	0.902827762923358	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZDHHC4	-0.12196390683832269	0.9029276029898212	0.044347070154370914	NA	NA	0.902928	NA	NA	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
OSGIN2	0.12151610248797962	0.9032822612731765	0.044176518392419574	NA	NA	0.903282	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KCNT1	-0.12138518718026174	0.9033859490383359	0.04412666859261454	NA	0.903385949038336	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ARRDC1	-0.12130851557744579	0.9034466753770816	0.04409747594524148	NA	0.903446675377082	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMEM94	0.1212044667804417	0.9035290862243326	0.0440578621584985	NA	0.903529086224333	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CLDN15	0.1210799649685804	0.9036276980507095	0.044010465526993066	NA	NA	0.903628	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TTC1	-0.12107283528540044	0.9036333451708111	0.044007751460745745	NA	NA	0.903633	NA	NA	7.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
C3orf84	0.12091480738696514	0.9037585136275251	0.04394759851728576	NA	0.187000606408413	0.136092	NA	7.0	6.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MMRN2	-0.12083075806659892	0.9038250871744963	0.04391560826898904	NA	0.903825087174496	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
IFI35	-0.12066312003661146	0.903957871447798	0.04385180915305297	NA	0.806355314213841	0.677576	NA	4.0	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ESPN	0.12045780525656535	0.9041205027268835	0.043773682155583186	NA	0.497342380360689	0.395865	NA	4.0	8.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PPM1J	-0.12007816450074474	0.9044212294252663	0.04362925203871006	NA	NA	0.904421	NA	NA	19.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TNNT1	0.11998942665416806	0.9044915237502587	0.043595498683369864	NA	0.909511272967577	0.955313	NA	4.0	11.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ANXA7	-0.11995441747834573	0.9045192567272372	0.043582182810408286	NA	0.904519256727237	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SEC16A	0.11987011185706048	0.9045860410067461	0.0435501182930824	NA	0.951588587709138	0.913353	NA	6.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
TMED1	-0.11960877110393164	0.9047930712739558	0.043450733810948994	NA	0.904793071273955	NA	NA	6.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
MMP21	-0.11938828863520758	0.9049677392480407	0.04336690247024937	NA	0.799307261201086	0.672234	NA	9.0	13.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
KIF1C	0.119112597005766	0.9051861508285193	0.04326209928730905	NA	NA	0.905186	NA	NA	9.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
RP11-812E19.9	0.11895295795707668	0.9053126251842746	0.043201423063028904	NA	0.905312625184274	NA	NA	5.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CYP4Z1	0.11884417947185179	0.9053988065328843	0.04316008231318127	NA	0.480575961586133	0.38242	NA	6.0	12.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ZC3H11A	0.11866537396489785	0.9055404702357839	0.043092135513009645	NA	NA	0.90554	NA	NA	16.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ABCA8	0.11862474474137626	0.9055726603026032	0.04307669752831673	0.70445	0.832450027306431	NA	4.0	16.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
ROM1	-0.11857907826344845	0.9056088415133793	0.043059346092058165	NA	0.905608841513379	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
PRUNE2	-0.11837151810208446	0.9057732923531853	0.042980489078805126	0.761632	0.710287659568494	0.891114	5.0	16.0	35.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
CDAN1	-0.11831411197747939	0.9058187761948371	0.04295868131999204	NA	0.905818776194837	NA	NA	4.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLCO1C1	0.11822768269096755	0.9058872561602731	0.04292584986655222	NA	0.905887256160273	NA	NA	8.0	NA	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
SLC6A14	-0.11822410220069501	0.9058900930823968	0.04292448981022475	NA	NA	0.90589	NA	NA	4.0	CMCWald	ALL_LOF_HC_LOFTEE	0.01	4	META-GROUP1
